车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
哈弗H6 2014款 运动版 1.5T 手动两驱精英型,严选车,¥5.50,新车指导价14.00万(含税),2014-05,4.72万公里,国四,1.5,0次过户,2020-5,2020-5,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/sz/08886efc2f8bc96fx.htm
雪佛兰 科沃兹 2018款 320 自动欣享天窗版,严选车,¥6.29,新车指导价9.90万(含税),2017-11,1.81万公里,国五,1.5,0次过户,2019-11,2019-11,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/3b7807872ef12233x.htm
日产 天籁 2013款 2.0L XL舒适版,严选车,10.95,原价11.14万,2015-02,6.87万公里,国五,2.0,0次过户,2021-2,2020-1,已过期,2.0L 141马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/dg/cc379ef907828042x.htm
奔驰E级 2014款 改款 E 260 L 运动型,严选车,22.68,原价23.27万,2014-05,10.57万公里,国四,1.8,0次过户,2020-5,2020-4,已过期,1.8T 204马力 L4,7档手自一体变速箱(AT),https://www.guazi.com/gz/aa21ffaaa420970dx.htm
宝马3系 2013款 320i 进取型,严选车,14.49,原价15.04万,2013-07,9.6万公里,国四,2.0,0次过户,2019-7,2019-7,已过期,2.0T 184马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/gz/905b663330344658x.htm
宝马1系 2012款 116i 领先型(进口),严选车,¥10.56,新车指导价28.10万(含税),2013-06,6.56万公里,国四,1.6,0次过户,2020-6,2019-6,已过期,1.6T 136马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/sz/64d059eaf06d6b66x.htm
现代 途胜 2015款 1.6T 双离合两驱领先型,严选车,11.33,原价11.59万,2016-11,6.04万公里,国五,1.6,1次过户,2020-11,2019-9,已过期,1.6T 177马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/dg/01c79b034c1770f2x.htm
现代 名图 2016款 1.6T 自动旗舰型TOP,严选车,¥9.95,新车指导价18.40万(含税),2017-02,7.25万公里,国五,1.6,0次过户,2021-2,2019-12,已过期,1.6T 175马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/dg/eaa79714c94f7909x.htm
荣威i6 2017款 20T 自动旗舰版,严选车,7.59,原价7.82万,2018-12,1.32万公里,国五,1.5,0次过户,2020-12,2019-10,已过期,1.5T 169马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/zhuhai/6ef68d0545ea8d20x.htm
本田 锋范经典 2012款 1.5L 手动舒适版,严选车,4.16,原价4.29万,2013-10,6.82万公里,国四,1.5,1次过户,2019-10,2019-10,已过期,1.5L 120马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/9f08776c209f469fx.htm
现代 索纳塔九 2015款 1.6T GLS智能型,严选车,10.37,原价10.77万,2015-12,3.79万公里,国五,1.6,0次过户,2019-12,2019-12,已过期,1.6T 180马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/huizhou/6ad62c0da14876cbx.htm
大众 迈腾 2013款 1.8TSI 豪华型,严选车,10.99,原价11.73万,2014-06,7.36万公里,国四,1.8,1次过户,2020-6,已过期,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/zhuhai/d4057721d3d2f774x.htm
别克 君越 2014款 2.0T SIDI 智享旗舰型,严选车,13.76,原价14.47万,2016-04,5.35万公里,国五,2.0,0次过户,2020-4,2020-5,已过期,2.0T 254马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/huizhou/1a99ca29fdd25ce9x.htm
大众 途观 2015款 2.0TSI 舒适版(进口),严选车,¥17.07,新车指导价41.80万(含税),2015-11,3.23万公里,国五,2.0,0次过户,2019-11,2019-10,已过期,2.0T 170马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/a7af7f2ac13eae96x.htm
长安CS75 2014款 1.8T 自动精英型 国V,严选车,6.26,原价6.62万,2015-12,6.34万公里,国五,1.8,1次过户,2019-12,2019-12,已过期,1.8T 177马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/d607b92e50a2d685x.htm
比亚迪S7 2015款 1.5T 手动尊贵型,严选车,4.94,原价5.39万,2015-11,3.68万公里,国五,1.5,0次过户,2019-11,2019-11,已过期,1.5T 154马力 L4,6档手动变速箱(MT),https://www.guazi.com/dg/4aadbbeac1ba0e42x.htm
现代 索纳塔九 2018款 1.6T GLS智能型,严选车,12.54,原价13.05万,2018-01,3.44万公里,国五,1.6,1次过户,2020-1,2020-1,已过期,1.6T 180马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/dg/00b3e4ff56d5a8f4x.htm
奥迪A4L 2017款 Plus 40 TFSI 运动型,严选车,¥24.41,新车指导价40.50万(含税),2017-12,3.38万公里,国五,2.0,0次过户,2019-12,2019-11,已过期,2.0T 190马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sz/0e4d3ac21c397756x.htm
福特 福睿斯 2017款 改款 1.5L 自动舒适型,严选车,¥6.49,新车指导价11.70万(含税),2017-12,0.92万公里,国五,1.5,0次过户,2019-12,2020-1,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/c6154a23693b98f6x.htm
起亚K3 2016款 1.6L 自动DLX,严选车,¥7.62,新车指导价13.70万(含税),2016-10,5.1万公里,国五,1.6,0次过户,2020-10,2019-10,2019-10,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zhongshan/fe23f5d3d8be698cx.htm
传祺GS4 2017款 235T 自动两驱豪华智联版,严选车,8.15,原价8.34万,2016-12,4.55万公里,国五,1.5,0次过户,2020-12,2019-11,已过期,1.5T 152马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/812a3bb22f03ddc7x.htm
长安 逸动 2014款 1.6L 手动豪华型,严选车,3.05,原价3.15万,2014-03,8.52万公里,国四,1.6,0次过户,2020-3,2020-4,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/92f22ce84a41b3cax.htm
起亚 智跑 2016款 2.0L 自动两驱版GLS,严选车,¥10.69,新车指导价18.80万(含税),2017-06,3.01万公里,国五,2.0,0次过户,2021-6,2020-5,已过期,2.0L 165马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/3bf98739c23d21dfx.htm
福特 翼虎 2015款 1.5L GTDi 两驱风尚型,严选车,10.65,原价11.75万,2016-07,5.86万公里,国五,1.5,1次过户,2020-7,2019-6,已过期,1.5T 181马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/huizhou/07b71df18fe363e9x.htm
大众 宝来 2012款 1.6L 自动时尚型,,¥5.40,新车指导价13.00万(含税),2013-04,7.16万公里,国四,1.6,1次过户,2020-4,2020-5,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/d02864e39974c005x.htm
雪佛兰 迈锐宝 2018款 530T 自动豪华版,严选车,¥11.23,新车指导价19.50万(含税),2018-04,2.2万公里,国五,1.5,0次过户,2020-4,2020-4,已过期,1.5T 170马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zhuhai/2e45878d9f8e28e0x.htm
雪佛兰 科鲁兹 2015款 1.5L 经典 SE AT,严选车,5.49,原价5.59万,2015-03,2.3万公里,国五,1.5,0次过户,2021-3,2020-3,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zhongshan/24760fbc7f118ec0x.htm
东风风行 菱智 2015款 M5 Q3 2.0L 7座长轴豪华型,严选车,¥4.17,新车指导价11.50万(含税),2015-07,8.22万公里,国五,2.0,0次过户,2019-7,2020-6,已过期,2.0L 121马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/1e52d2c634183971x.htm
福特 翼虎 2015款 2.0L GTDi 四驱运动型,严选车,10.69,原价11万,2015-06,8.41万公里,国五,2.0,0次过户,2019-6,2019-6,已过期,2.0T 242马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zhongshan/ebdf402bfdf5f345x.htm
东风风行 景逸X5 2017款 劲享系列 1.5T CVT尊享型,严选车,¥7.05,新车指导价11.90万(含税),2017-12,1.42万公里,国五,1.5,0次过户,2019-12,2019-12,已过期,1.5T 150马力 L4,8档无级变速箱(CVT),https://www.guazi.com/foshan/e9dbadcc9b15a623x.htm
丰田 卡罗拉 2017款 改款 1.2T S-CVT GL,严选车,¥8.46,新车指导价12.80万(含税),2017-08,6.43万公里,国五,1.2,0次过户,2019-8,2019-8,已过期,1.2T 116马力 L4,8档无级变速箱(CVT),https://www.guazi.com/foshan/b04270933499b2cax.htm
本田 锋范经典 2012款 1.5L 自动精英版,严选车,¥5.78,新车指导价11.90万(含税),2014-09,5.64万公里,国四,1.5,0次过户,2020-9,2019-8,已过期,1.5L 120马力 L4,5档自动变速箱(AT),https://www.guazi.com/zhongshan/b3a907ed8591b939x.htm
本田 雅阁 2013款 2.4L SE,严选车,¥11.06,新车指导价24.90万(含税),2013-03,5.52万公里,国四,2.4,0次过户,2020-3,2020-2,已过期,2.4L 179马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/gz/a1e3d8cd10e2cc78x.htm
福特 福克斯 2013款 三厢经典 1.8L 手动基本型,严选车,3.54,原价3.59万,2014-07,8.57万公里,国四,1.8,0次过户,2020-7,2019-7,已过期,1.8L 124马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/3ca9cff53e86dc18x.htm
MG 锐行 2016款 1.5L 手动风尚版,严选车,3.90,原价4万,2016-12,3.22万公里,国五,1.5,0次过户,2020-12,2019-12,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/zhongshan/316ff6822e0d3885x.htm
起亚 索兰托 2013款 2.4L 7座汽油豪华版 国IV(进口),严选车,¥13.12,新车指导价29.30万(含税),2015-03,3.24万公里,国四,2.4,0次过户,2021-3,2019-11,已过期,2.4L 190马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/6d232997db9a69cdx.htm
别克 君越 2012款 2.4L SIDI豪华版,严选车,7.69,原价8.27万,2012-12,8.56万公里,国四,2.4,0次过户,2019-12,2019-12,2019-12,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/6060be994e1af6ffx.htm
传祺GA6 2016款 235T DCT豪华版,严选车,7.28,原价7.44万,2017-12,2.44万公里,国五,1.5,1次过户,2019-12,2019-12,已过期,1.5T 152马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/huizhou/091b0af84f315fb8x.htm
丰田 威驰 2014款 1.5L 自动智臻版,严选车,5.72,原价5.9万,2016-05,2.46万公里,国五,1.5,0次过户,2020-5,2020-5,已过期,1.5L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/foshan/527f4f49e5bd5361x.htm
本田 雅阁 2013款 2.0L SE,严选车,¥10.45,新车指导价22.00万(含税),2013-07,5.6万公里,国四,2.0,0次过户,2020-7,2019-6,已过期,2.0L 156马力 L4,5档自动变速箱(AT),https://www.guazi.com/sz/119c1caea5ef6720x.htm
日产 天籁 2013款 2.0L XL舒适版,严选车,¥11.11,新车指导价20.20万(含税),2014-08,10.05万公里,国四,2.0,0次过户,2020-8,2019-7,已过期,2.0L 141马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/sz/0f48ca5170a6fed4x.htm
现代 索纳塔九 2015款 1.6T GLX领先型,严选车,11.09,原价11.67万,2016-02,4.66万公里,国五,1.6,0次过户,2020-2,2020-5,已过期,1.6T 180马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/gz/43aa540f77faab3fx.htm
现代 瑞纳 2010款 三厢 1.4L 手动舒适型GS,严选车,¥2.96,新车指导价8.60万(含税),2013-08,10.65万公里,国四,1.4,1次过户,2019-8,2019-8,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/zhuhai/6723bf712b9404bax.htm
起亚K4 2015款 1.8L 自动GLS Special,严选车,8.08,原价8.2万,2015-11,5.47万公里,国五,1.8,0次过户,2019-12,2019-11,2019-11,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zhongshan/66ac903321099b28x.htm
丰田 锐志 2012款 2.5V 风度菁英炫装版,严选车,13.59,原价13.68万,2013-08,4.96万公里,国四,2.5,0次过户,2019-8,2019-7,已过期,2.5L 193马力 V6,6档手自一体变速箱(AT),https://www.guazi.com/dg/bcbf1c0ec3d75ccax.htm
起亚K3 2015款 1.6L 自动GLS,严选车,¥6.15,新车指导价13.50万(含税),2015-10,2.81万公里,国四,1.6,0次过户,2019-10,2019-9,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zhongshan/8d7a77d313012617x.htm
日产 奇骏 2017款 2.0L CVT舒适版 2WD,严选车,14.56,原价14.9万,2017-09,3.92万公里,国五,2.0,1次过户,2019-9,2019-8,已过期,2.0L 150马力 L4,7档无级变速箱(CVT),https://www.guazi.com/dg/72df84a15ab831bdx.htm
宝马1系 2017款 118i 运动型,严选车,¥15.41,新车指导价24.90万(含税),2017-12,1万公里,国五,1.5,0次过户,2019-12,2020-3,已过期,1.5T 136马力 L3,6档手自一体变速箱(AT),https://www.guazi.com/foshan/bbeb53e632f125e0x.htm
标致408 2018款 350THP 自动豪华版,严选车,¥10.06,新车指导价17.60万(含税),2018-03,2.42万公里,国五,1.6,0次过户,2020-3,2020-3,2020-3,1.6T 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/3a79d9f25dfb6e9ax.htm
宝骏310 2016款 1.2L 手动豪华型,严选车,3.21,原价3.29万,2017-01,1.6万公里,国五,1.2,0次过户,2021-1,2020-1,已过期,1.2L 82马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/44883a168ff08ad8x.htm
斯柯达 明锐 2017款 TSI280 DSG智行版,严选车,8.80,原价9.14万,2017-05,7.33万公里,国五,1.4,0次过户,2021-5,2020-5,已过期,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/gz/c32165d97a4a33a5x.htm
斯巴鲁 傲虎 2012款 2.5i豪华导航版,严选车,11.67,原价12.1万,2012-01,7.43万公里,国四,2.5,1次过户,2020-1,2020-1,已过期,2.5L 167马力 H4,6档无级变速箱(CVT),https://www.guazi.com/dg/43b13abc10a65d6ax.htm
福特 锐界 2016款 EcoBoost 245 四驱尊锐型 7座,严选车,19.17,原价20万,2016-06,5.81万公里,国五,2.0,0次过户,2020-6,2019-5,已过期,2.0T 245马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/7692b7b2201e89f7x.htm
MG 名爵ZS 2017款 16T 自动尊享版,严选车,7.19,原价7.37万,2018-01,1.78万公里,国五,1.0,1次过户,2020-1,2020-1,已过期,1.0T 125马力 L3,6档手自一体变速箱(AT),https://www.guazi.com/dg/05d59e43332d76bax.htm
大众 迈腾 2012款 改款 1.8TSI 豪华型,严选车,¥10.14,新车指导价25.30万(含税),2012-11,11.14万公里,国四,1.8,0次过户,2019-11,2019-11,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sz/6e244636a13918ddx.htm
大众 捷达 2017款 1.5L 自动舒适型,严选车,¥7.05,新车指导价11.70万(含税),2017-04,0.57万公里,国五,1.5,0次过户,2021-4,2020-3,已过期,1.5L 110马力 L4,6档自动变速箱(AT),https://www.guazi.com/dg/5f033b57756eb63ax.htm
比亚迪 宋 2017款 盖世升级版 1.5TID 自动舒适型,严选车,6.40,原价6.8万,2017-10,2.22万公里,国五,1.5,0次过户,2019-10,2019-9,已过期,1.5T 154马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/dg/ad2bd77a2ed81315x.htm
东南DX7 2017款 1.5T 自动豪华型,严选车,¥7.29,新车指导价14.10万(含税),2017-05,3.47万公里,国五,1.5,0次过户,2021-5,2020-5,已过期,1.5T 156马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/huizhou/d6ebe7591a6f0f20x.htm
福特 锐界 2016款 EcoBoost 245 四驱尊锐型 7座,严选车,¥19.52,新车指导价36.90万(含税),2016-12,10.18万公里,国五,2.0,0次过户,2020-12,2019-12,已过期,2.0T 245马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/327bd8c9357ca53ax.htm
丰田 卡罗拉 2017款 改款 1.2T S-CVT GL,严选车,¥9.07,新车指导价12.80万(含税),2017-09,1.29万公里,国五,1.2,0次过户,2019-9,2019-9,已过期,1.2T 116马力 L4,8档无级变速箱(CVT),https://www.guazi.com/sz/2b260b92983070cfx.htm
丰田 卡罗拉 2011款 1.6L 自动GL,严选车,¥6.36,新车指导价14.30万(含税),2012-06,6.38万公里,国四,1.6,0次过户,2019-6,2019-6,已过期,1.6L 122马力 L4,4档自动变速箱(AT),https://www.guazi.com/sz/8f4d43dc0f324692x.htm
别克 威朗 2015款 三厢 15S 自动进取型,严选车,¥8.68,新车指导价15.90万(含税),2017-02,4.67万公里,国五,1.5,0次过户,2021-2,2020-2,已过期,1.5L 118马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/foshan/476e3b13c44b2b71x.htm
大众 辉腾 2014款 3.0L 商务型(进口),严选车,¥35.05,新车指导价82.80万(含税),2016-11,2.76万公里,国四,3.0,0次过户,2020-11,2019-11,已过期,3.0L 250马力 V6,6档手自一体变速箱(AT),https://www.guazi.com/sz/0b5f8facb202d36fx.htm
丰田 汉兰达 2012款 2.7L 两驱5座精英版,严选车,¥16.13,新车指导价27.00万(含税),2014-05,6.59万公里,国五,2.7,0次过户,2020-5,2020-6,已过期,2.7L 188马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/bb8ab7d3ad1ccc5ax.htm
大众 迈腾 2013款 1.8TSI 领先型,严选车,11.08,原价11.5万,2014-12,7.02万公里,国四,1.8,0次过户,2020-12,2019-12,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/dg/4c604f5fce0a1e34x.htm
宝骏730 2014款 1.5L 手动舒适ESP版 7座,严选车,3.86,原价3.97万,2015-07,7.8万公里,国四,1.5,0次过户,2019-7,2019-7,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/5c4550fc4e915ae7x.htm
别克GL8 2014款 2.4L 经典版,严选车,11.86,原价12.11万,2016-06,4.16万公里,国五,2.4,0次过户,2020-6,2019-6,2000-7,2.4L 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/891323dbb46323f7x.htm
别克 昂科拉 2016款 18T 自动两驱都市领先型,严选车,7.39,原价7.63万,2016-11,2.74万公里,国五,1.4,1次过户,2020-11,2019-9,已过期,1.4T 140马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/huizhou/445a1dfb7c16e213x.htm
奇瑞 瑞虎 2012款 精英版 1.6L 手动舒适型DVVT,严选车,2.82,原价3万,2013-12,8.13万公里,国四,1.6,0次过户,2019-12,2019-12,已过期,1.6L 126马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/44c1fe2e8f2f2602x.htm
宝骏730 2015款 1.8L 手动豪华导航ESP版 7座,严选车,4.79,原价4.85万,2015-06,1.47万公里,国五,1.8,0次过户,2021-6,2019-6,已过期,1.8L 137马力 L4,5档手动变速箱(MT),https://www.guazi.com/zhongshan/0cdcd89753cd185ex.htm
雪佛兰 迈锐宝 2017款 1.5T 自动豪华版,严选车,9.90,原价10.1万,2016-11,3.05万公里,国五,1.5,0次过户,2020-11,2019-9,已过期,1.5T 170马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/41097ea27d5e1574x.htm
别克 英朗 2017款 15N 自动进取型,严选车,¥6.68,新车指导价13.00万(含税),2017-01,2.25万公里,国五,1.5,1次过户,2021-1,2020-1,已过期,1.5L 114马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/c6b8cb85db8e4d4fx.htm
长安CS35 2014款 1.6L 手动豪华型 国IV,严选车,¥2.98,新车指导价9.00万(含税),2014-03,6.21万公里,国四,1.6,1次过户,2020-3,2020-3,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/zhongshan/450f232d26a6a3e3x.htm
别克 君越 2012款 2.4L SIDI豪雅版,严选车,7.83,原价8.28万,2012-12,8.12万公里,国四,2.4,0次过户,2019-12,2019-12,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/foshan/a07bfbf3420d3b2ex.htm
现代 途胜 2015款 1.6T 双离合两驱智能型,严选车,¥11.38,新车指导价19.50万(含税),2015-12,3.02万公里,国五,1.6,0次过户,2019-12,2020-2,已过期,1.6T 177马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sz/68eaa7ab782fa450x.htm
传祺GA8 2016款 320T 豪华版,严选车,9.74,原价9.95万,2017-01,4.7万公里,国五,2.0,0次过户,2021-1,2019-12,已过期,2.0T 197马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/5ca5ec90cbaf6c3fx.htm
现代 朗动 2016款 1.6L 自动尊贵型,严选车,¥7.76,新车指导价13.90万(含税),2017-07,2.96万公里,国五,1.6,0次过户,2019-7,2019-6,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/125a10754b9df86ax.htm
雪佛兰 迈锐宝 2013款 2.0L 自动豪华版,严选车,7.90,原价8.26万,2013-12,4.69万公里,国四,2.0,0次过户,2019-12,2019-12,已过期,2.0L 154马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/b639e55df7498e2ex.htm
大众CC 2012款 1.8TSI 豪华型,严选车,¥12.60,新车指导价28.90万(含税),2013-08,8.68万公里,国四,1.8,0次过户,2019-8,2019-8,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/zhongshan/8cca57f42bd21117x.htm
奔驰C级 2016款 C 180 L 运动型,严选车,22.80,原价22.91万,2016-04,8.03万公里,国五,1.6,0次过户,2020-4,2020-4,已过期,1.6T 156马力 L4,7档手自一体变速箱(AT),https://www.guazi.com/sz/9adf6f36ef151b86x.htm
比亚迪S6 2014款 2.4L 自动尊贵型 5座,严选车,4.39,原价4.65万,2014-10,3.73万公里,国四,2.4,0次过户,2019-10,2020-4,已过期,2.4L 167马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/zhongshan/ff89b4462a7b7f72x.htm
北汽幻速H2 2015款 1.5L 手动豪华型BJ415C,严选车,2.91,原价2.98万,2015-10,4.39万公里,国五,1.5,0次过户,2019-10,2019-10,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/419e47bdb947b9f3x.htm
