车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
传祺GS5 2012款 2.0L 手动两驱周年限量版,严选车,4.46,原价4.6万,2014-02,5.14万公里,国四,2.0,0次过户,2020-2,2020-1,已过期,2.0L 147马力 L4,5档手动变速箱(MT),https://www.guazi.com/hz/630c044f85e68430x.htm
大众POLO 2013款 1.4L 自动舒适版,降价急售,¥4.70,新车指导价11.60万(含税),2014-03,5.65万公里,国四,1.4,1次过户,2020-3,2019-7,已过期,1.4L 86马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/1d9d4fe48adf2d1bx.htm
铃木 启悦 2015款 1.6L 自动舒享型,降价急售,¥5.20,新车指导价10.00万(含税),2016-07,6.93万公里,国五,1.6,1次过户,2020-7,2019-7,已过期,1.6L 122马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/5993f5d3ab728d19x.htm
马自达6 2011款 2.0L 自动时尚型,严选车,¥6.11,新车指导价19.50万(含税),2012-05,5.33万公里,国四,2.0,0次过户,2020-5,2020-5,已过期,2.0L 146马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/hz/fdf626876bca7abfx.htm
大众 朗逸 2011款 1.6L 手动品悠版,严选车,¥3.54,新车指导价12.20万(含税),2011-12,7.19万公里,国四,1.6,1次过户,2019-12,2019-12,2019-12,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/770d696255fe9e87x.htm
斯柯达 昊锐 2012款 1.4TSI DSG智雅版,严选车,¥7.79,新车指导价20.20万(含税),2013-12,2.35万公里,国四,1.4,0次过户,2019-12,2019-12,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/jiaxing/50758db27981bc6ax.htm
奥迪A6L 2012款 30 FSI 舒适型,严选车,19.40,原价20.15万,2013-11,9.87万公里,国四,2.5,1次过户,2019-11,2019-11,已过期,2.5L 190马力 V6,8档无级变速箱(CVT),https://www.guazi.com/sh/b8e6df1931038c6ax.htm
大众 途观 2015款 1.4TSI 手动两驱蓝驱版,严选车,9.59,原价9.72万,2015-04,7.46万公里,国五,1.4,0次过户,2021-4,2020-4,已过期,1.4T 131马力 L4,6档手动变速箱(MT),https://www.guazi.com/sh/7653905a57cfea83x.htm
雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,严选车,¥8.34,新车指导价20.30万(含税),2015-01,3.48万公里,国四,2.0,1次过户,2021-1,2019-5,2019-5,2.0L 154马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/d833952d0792d800x.htm
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,严选车,¥10.57,新车指导价20.60万(含税),2014-08,2.79万公里,国四,1.5,0次过户,2020-8,2019-7,已过期,1.5T 181马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/401ad1d519ada1ebx.htm
雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,严选车,7.04,原价7.4万,2014-07,8.38万公里,国四,2.0,0次过户,2020-7,2019-6,2019-6,2.0L 154马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/34fb795a674f1933x.htm
雪佛兰 科帕奇 2014款 2.4L 两驱城市版 7座,严选车,7.08,原价7.77万,2013-03,5.5万公里,国四,2.4,1次过户,2020-3,2020-3,2020-3,2.4L 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/95887b30c6131e65x.htm
本田 思域 2009款 1.8L 自动舒适版,0过户,¥5.00,新车指导价16.30万(含税),2010-09,9.9万公里,国四,1.8,0次过户,2019-9,2019-8,已过期,1.8L 140马力 L4,5档自动变速箱(AT),https://www.guazi.com/cd/250b0139b11532d9x.htm
斯巴鲁XV 2014款 2.0i 豪华版,严选车,10.99,原价11.41万,2015-07,4.5万公里,国五,2.0,0次过户,2019-7,2019-6,已过期,2.0L 150马力 H4,6档无级变速箱(CVT),https://www.guazi.com/hz/5984f7269ea0e9cbx.htm
大众POLO 2011款 劲取 1.6L 手动实酷版,严选车,3.12,原价3.19万,2011-12,3.51万公里,国四,1.6,0次过户,2019-12,2019-11,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/e58a9c4fb86840f0x.htm
斯柯达 明锐 2012款 1.6L 手动逸俊版,严选车,3.80,原价4.17万,2012-08,7.07万公里,国四,1.6,0次过户,2019-8,2019-8,2019-8,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/5755df379ea84d4ex.htm
福特 翼虎 2013款 2.0L GTDi 四驱运动型,严选车,10.18,原价10.42万,2013-10,5.38万公里,国四,2.0,0次过户,2019-10,2019-9,已过期,2.0T 242马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/0000da0b69e430dbx.htm
宝马X1 2014款 sDrive18i 领先型,严选车,¥15.22,新车指导价34.60万(含税),2015-01,4.97万公里,国五,2.0,0次过户,2021-1,2019-11,2019-11,2.0T 156马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/hz/c84618e46c38d697x.htm
雪佛兰 创酷 2014款 1.4T 自动两驱舒适型,严选车,5.94,原价6.24万,2016-06,3.86万公里,国五,1.4,1次过户,2020-6,2019-11,已过期,1.4T 140马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/92f582bc6fa3ee9ax.htm
奔驰E级 2015款 改款 E 200 L 运动型,严选车,25.58,原价27.78万,2015-10,2.8万公里,国五,2.0,0次过户,2019-10,2019-10,已过期,2.0T 184马力 L4,7档手自一体变速箱(AT),https://www.guazi.com/nb/4dffe6a03b16d0c5x.htm
别克 君威 2013款 1.6T 自动精英运动版,严选车,¥7.65,新车指导价22.80万(含税),2013-07,5.19万公里,国四,1.6,0次过户,2019-7,2019-7,已过期,1.6T 184马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hz/a19b439d2b8f5dabx.htm
大众 凌渡 2015款 230TSI DSG风尚版,严选车,9.24,原价9.52万,2015-09,3.2万公里,国五,1.4,0次过户,2019-9,2019-8,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/00d515b0d1d5ce58x.htm
斯柯达 昕锐 2013款 1.6L 手动智选型,严选车,3.90,原价4.3万,2013-10,5.77万公里,国四,1.6,0次过户,2019-10,2019-10,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/a7306c48359bb82bx.htm
马自达6 2011款 2.0L 自动超豪华型,严选车,5.53,原价5.82万,2011-08,4.83万公里,国四,2.0,0次过户,2019-8,2019-8,已过期,2.0L 146马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/hz/81bd197a50921629x.htm
福特 锐界 2015款 2.0T GTDi 四驱尊锐型,严选车,¥18.70,新车指导价36.90万(含税),2016-10,5.63万公里,国五,2.0,0次过户,2020-10,2019-10,已过期,2.0T 245马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/jiaxing/b2a34db73455cfe1x.htm
大众 2016款 途安L 280TSI 手动风尚版,严选车,9.15,原价9.72万,2017-08,2.89万公里,国五,1.4,0次过户,2019-8,2019-8,已过期,1.4T 150马力 L4,5档手动变速箱(MT),https://www.guazi.com/nb/8e5b210b347bca71x.htm
别克 昂科拉 2015款 1.4T 自动两驱都市领先型,严选车,7.08,原价7.57万,2016-04,9.02万公里,国五,1.4,1次过户,2020-4,2020-3,2020-3,1.4T 140马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/7948593f59761157x.htm
奇瑞 瑞虎3 2014款 1.6L 手动智尚版,严选车,¥2.87,新车指导价8.50万(含税),2014-09,5.6万公里,国五,1.6,0次过户,2020-9,2019-8,已过期,1.6L 126马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/3d5a84b91fb6aa27x.htm
荣威W5 2011款 1.8T 2WD 自动胜域版,严选车,5.61,原价6.15万,2014-01,4.64万公里,国四,1.8,1次过户,2020-1,2020-1,已过期,1.8T 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/d47c32c04c79da5bx.htm
凯迪拉克XTS 2013款 28T 精英型,严选车,¥15.90,新车指导价41.20万(含税),2013-05,5.67万公里,国四,2.0,0次过户,2019-5,2019-5,已过期,2.0T 269马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/ec0bc5ed84552716x.htm
日产 逍客 2016款 2.0L CVT精英版,严选车,10.84,原价11.12万,2017-06,1.47万公里,国五,2.0,0次过户,2019-6,2020-5,已过期,2.0L 150马力 L4,7档无级变速箱(CVT),https://www.guazi.com/sh/24a61ed6e2bb7e43x.htm
奔腾X80 2015款 2.0L 手动舒适两周年纪念型,严选车,¥5.74,新车指导价13.40万(含税),2015-11,2.11万公里,国四,2.0,0次过户,2019-11,2019-12,已过期,2.0L 147马力 L4,6档手动变速箱(MT),https://www.guazi.com/jiaxing/c796c8c1c243d5e3x.htm
别克 昂科威 2015款 20T 两驱精英型,严选车,12.31,原价12.56万,2015-08,7.11万公里,国五,1.5,0次过户,2019-8,2019-8,2019-8,1.5T 169马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/hz/7a00fee955a5fd11x.htm
别克 君威 2015款 1.6T 精英技术型,严选车,¥10.43,新车指导价22.80万(含税),2016-11,3.93万公里,国五,1.6,0次过户,2020-11,2019-10,已过期,1.6T 184马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/shaoxing/103a6324a01c071bx.htm
雪佛兰 迈锐宝XL 2016款 1.5T 双离合锐驰版,严选车,10.23,原价10.74万,2016-12,0.91万公里,国五,1.5,1次过户,2020-12,2019-12,已过期,1.5T 170马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/nb/6ddc0c1f92f3a6ebx.htm
大众 朗逸 2013款 改款经典 1.6L 手动风尚版,严选车,4.41,原价4.69万,2013-08,7.91万公里,国四,1.6,1次过户,2019-8,2019-7,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/9f238956897d94cbx.htm
大众 速腾 2012款 1.4TSI 自动豪华型,严选车,6.11,原价6.19万,2013-07,11.94万公里,国四,1.4,0次过户,2019-7,2019-7,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/jinhua/0c27a169cf6ef4d7x.htm
别克 威朗 2015款 三厢 15S 自动领先型,严选车,7.69,原价8.03万,2016-04,4.44万公里,国五,1.5,0次过户,2020-4,2020-3,已过期,1.5L 118马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nb/1aa182b2b016bde9x.htm
雪铁龙C5 2013款 2.0L 自动尊享型,严选车,6.43,原价6.8万,2014-04,8.86万公里,国四,2.0,0次过户,2020-4,2020-3,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/shaoxing/071e6a87f2bea778x.htm
别克 君越 2016款 20T 精英型,严选车,¥13.06,新车指导价26.00万(含税),2016-10,3.82万公里,国五,1.5,0次过户,2020-10,2019-9,已过期,1.5T 170马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/nb/da447e505b6b5cc1x.htm
铃木 锋驭 2014款 1.6L CVT两驱精英型,严选车,6.01,原价6.29万,2014-02,4.51万公里,国四,1.6,0次过户,2020-2,2020-2,已过期,1.6L 122马力 L4,7档无级变速箱(CVT),https://www.guazi.com/hz/f9abf968f5b67ee5x.htm
林肯MKC 2014款 2.0T 四驱尊雅版,严选车,¥19.05,新车指导价43.20万(含税),2015-12,2.41万公里,国五,2.0,0次过户,2019-12,2019-11,2019-11,2.0T 203马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/fcd2cea50ec9ae68x.htm
雪佛兰 创酷 2014款 1.4T 自动两驱豪华型,严选车,¥6.65,新车指导价14.50万(含税),2015-10,2.21万公里,国五,1.4,1次过户,2019-10,2019-10,2019-10,1.4T 140马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/f7a62b8845dd5292x.htm
斯柯达 昊锐 2012款 1.8TSI 自动优雅版,严选车,7.59,原价8.1万,2013-03,2.63万公里,国四,1.8,0次过户,2020-3,2020-1,已过期,1.8T 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/7086fa5ad0f0cc16x.htm
别克 君威 2014款 1.6T 时尚技术型,严选车,7.66,原价8.14万,2014-07,6.26万公里,国五,1.6,1次过户,2020-7,2019-7,已过期,1.6T 184马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nb/514afe8a06bbba66x.htm
奇瑞 瑞虎3 2015款 1.6L CVT智尚运动版,严选车,3.66,原价3.85万,2015-07,4.69万公里,国四,1.6,0次过户,2019-7,2019-6,已过期,1.6L 126马力 L4,7档无级变速箱(CVT),https://www.guazi.com/shaoxing/201ca4f5af57350bx.htm
宝马3系 2011款 320i 时尚型,严选车,¥8.95,新车指导价37.40万(含税),2011-06,12.95万公里,国四,2.0,3次过户,2020-6,2019-11,已过期,2.0L 152马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/39f395d07a1097aax.htm
标致408 2011款 1.6L 手动舒适版,严选车,¥2.59,新车指导价13.20万(含税),2011-09,12.67万公里,国四,1.6,0次过户,2019-9,2019-8,已过期,1.6L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/314141e8015bed12x.htm
MG6 2014款 掀背 1.8T 自动性能版,严选车,5.11,原价5.37万,2014-07,7.25万公里,国五,1.8,0次过户,2020-7,2019-7,已过期,1.8T 160马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/nb/cba893bd62b34163x.htm
荣威550 2012款 550 1.8L 自动超值版,严选车,¥3.55,新车指导价15.20万(含税),2013-01,7.85万公里,国四,1.8,0次过户,2020-1,2020-1,2020-1,1.8L 133马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/sh/345f32cc195086e2x.htm
福特 福克斯 2012款 两厢 1.6L 手动舒适型,严选车,3.15,原价3.31万,2012-12,5.61万公里,国四,1.6,0次过户,2019-12,2020-2,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/5e0d438634615d52x.htm
奥迪A4L 2011款 1.8 TFSI 舒适型,严选车,9.30,原价10.04万,2011-11,6.44万公里,国四,1.8,0次过户,2019-11,2019-11,已过期,1.8T 160马力 L4,8档无级变速箱(CVT),https://www.guazi.com/hz/7cf593f06275f6c5x.htm
大众 途观 2013款 1.8TSI 自动四驱豪华型,严选车,¥11.01,新车指导价30.00万(含税),2013-10,8.9万公里,国四,1.8,0次过户,2019-10,2019-10,已过期,1.8T 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/e0d99a40ed2455c0x.htm
沃尔沃XC60 2011款 2.0T 智雅版(进口),严选车,13.80,原价14.06万,2012-08,3.51万公里,国四,2.0,0次过户,2019-8,2019-8,已过期,2.0T 203马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/hz/1f8e6543f0c6266ex.htm
福特 翼搏 2013款 1.5L 自动尊贵型,严选车,5.56,原价5.77万,2014-05,4.5万公里,国四,1.5,0次过户,2020-5,2020-5,已过期,1.5L 110马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/hz/54a24640522daf80x.htm
东风风神AX7 2015款 2.0L 自动智逸型,严选车,5.50,原价5.83万,2015-09,4.18万公里,国五,2.0,0次过户,2019-9,2019-9,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nb/8b7fa21597d3814dx.htm
斯柯达 速派 2013款 1.8TSI 自动雅仕版,严选车,8.94,原价9.27万,2015-09,7.69万公里,国五,1.8,0次过户,2019-9,2019-10,已过期,1.8T 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/41be336ecacdc3ecx.htm
别克 君越 2012款 2.4L SIDI雅致版,严选车,8.19,原价8.44万,2012-11,6.27万公里,国四,2.4,0次过户,2019-11,2019-11,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hz/6439616623de935ex.htm
大众 迈腾 2013款 1.8TSI 尊贵型,严选车,¥10.64,新车指导价27.40万(含税),2013-09,6.41万公里,国四,1.8,1次过户,2019-9,2019-9,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/jinhua/3d945f78a83d78efx.htm
本田XR-V 2015款 1.8L VTi CVT豪华版,严选车,¥10.80,新车指导价17.70万(含税),2015-08,7.34万公里,国五,1.8,0次过户,2019-8,2019-7,2019-7,1.8L 136马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/sh/2d77b45b118ff13fx.htm
奔驰C级 2013款 C 260 CGI 优雅型,严选车,13.07,原价13.98万,2013-07,8.83万公里,国四,1.8,0次过户,2019-7,2019-6,已过期,1.8T 204马力 L4,7档手自一体变速箱(AT),https://www.guazi.com/sh/f626a7b4b9c8441dx.htm
哈弗H6 2014款 运动版 2.4L 自动尊贵型,严选车,5.99,原价6.31万,2014-07,3.51万公里,国四,2.4,0次过户,2020-7,2019-7,已过期,2.4L 163马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/sh/cd2dfe8b6eb89372x.htm
大众 帕萨特 2011款 1.8TSI DSG御尊版,严选车,8.04,原价8.4万,2011-12,11.77万公里,国四,1.8,1次过户,2019-12,2019-12,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/5676398f177581d1x.htm
大众 途观 2013款 1.8TSI 自动两驱风尚版,严选车,¥10.52,新车指导价23.00万(含税),2013-12,2.9万公里,国四,1.8,0次过户,2019-12,2019-12,已过期,1.8T 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hz/bafe33e05c5b3297x.htm
日产 阳光 2011款 1.5XE 手动舒适版,严选车,¥3.24,新车指导价9.00万(含税),2012-07,4.81万公里,国四,1.5,0次过户,2019-7,2019-7,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/ad870a18c65e81cex.htm
大众 途观 2015款 1.4TSI 手动两驱蓝驱版,严选车,8.99,原价9.26万,2014-10,9.66万公里,国五,1.4,1次过户,2020-10,2019-8,已过期,1.4T 131马力 L4,6档手动变速箱(MT),https://www.guazi.com/sh/d8977b8e4ca51683x.htm
别克GL8 2014款 2.4L 经典版,严选车,¥10.96,新车指导价22.70万(含税),2016-05,10.65万公里,国五,2.4,1次过户,2020-5,2020-5,2019-5,2.4L 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/974bf59912020573x.htm
别克 君威 2014款 2.4L SIDI精英时尚型,严选车,8.99,原价9.19万,2014-06,7.32万公里,国四,2.4,0次过户,2020-6,2019-6,2019-6,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/e10d3df2be51ec34x.htm
吉利 博越 2016款 1.8TD 自动智慧型,严选车,7.97,原价8.29万,2016-12,4.28万公里,国五,1.8,0次过户,2020-12,2020-1,已过期,1.8T 184马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nb/37bb954f5fde7f54x.htm
奔驰C级 2011款 C 200 CGI 时尚型,严选车,10.98,原价11.38万,2011-11,15.23万公里,国四,1.8,1次过户,2019-11,2019-11,已过期,1.8T 184马力 L4,7档手自一体变速箱(AT),https://www.guazi.com/hz/787093c7c18efc68x.htm
雪佛兰 科鲁兹 2013款 1.6L SE MT,严选车,3.98,原价4.09万,2013-08,4.98万公里,国四,1.6,0次过户,2019-8,2019-8,已过期,1.6L 121马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/ad778a3f24a4edfax.htm
三菱 劲炫ASX 2013款 2.0L CVT两驱精英版,严选车,6.49,原价6.78万,2015-04,12.43万公里,国五,2.0,0次过户,2021-4,2020-4,已过期,2.0L 167马力 L4,6档无级变速箱(CVT),https://www.guazi.com/hz/45eb0adfeaece0a6x.htm
别克 君威 2014款 1.6T 时尚技术型,严选车,9.18,原价9.4万,2015-04,3.68万公里,国五,1.6,0次过户,2021-4,2020-4,已过期,1.6T 184马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/cbecea35586ac13dx.htm
大众 高尔夫 2016款 230TSI 自动豪华型,严选车,10.30,原价10.5万,2016-05,2.16万公里,国五,1.4,0次过户,2020-5,2020-4,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/nb/49a8495e16b5679ex.htm
凯迪拉克XTS 2016款 28T 豪华型,严选车,¥20.23,新车指导价44.50万(含税),2016-10,4.05万公里,国五,2.0,0次过户,2020-10,2019-7,已过期,2.0T 269马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/3c410a060f506f8cx.htm
斯柯达 速派 2016款 TSI280 DSG创行版,严选车,¥9.61,新车指导价20.60万(含税),2016-08,4.84万公里,国五,1.4,1次过户,2020-8,2019-8,2019-8,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/300193c7b1d75ed3x.htm
本田 凌派 2016款 1.8L CVT旗舰版,0过户,¥9.80,新车指导价16.30万(含税),2016-10,2.93万公里,国五,1.8,0次过户,2020-10,2019-11,已过期,1.8L 136马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/nmg/2e19cf0e8a50fbf6x.htm
福特 福克斯 2012款 三厢 1.6L 手动舒适型,严选车,4.67,原价4.88万,2015-01,4.6万公里,国四,1.6,0次过户,2021-1,2020-1,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/hz/ae49e74bad4c12acx.htm
雪铁龙C3-XR 2015款 1.6L 自动时尚型,0过户,¥6.00,新车指导价12.90万(含税),2016-10,8.76万公里,国五,1.6,0次过户,2020-10,2019-11,已过期,1.6L 117马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/nj/280224849f42ffbdx.htm
荣威950 2012款 2.4L 豪华行政版,严选车,¥6.15,新车指导价28.80万(含税),2012-11,6.14万公里,国四,2.4,2次过户,2019-11,2019-12,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/2ce56360d7fcca61x.htm
本田 飞度 2014款 1.5L LX CVT舒适型,严选车,6.10,原价6.33万,2015-12,3.62万公里,国五,1.5,0次过户,2019-12,2019-11,已过期,1.5L 131马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/hz/1a03141b1776a7a1x.htm
大众 途观 2013款 1.8TSI 自动两驱舒适版,严选车,¥10.95,新车指导价25.80万(含税),2013-10,4.08万公里,国四,1.8,0次过户,2019-10,2019-9,2019-9,1.8T 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/f692215f25ee4154x.htm
奔腾B50 2012款 1.6L 手动天窗型,严选车,¥2.77,新车指导价10.50万(含税),2013-09,6.08万公里,国四,1.6,0次过户,2019-9,2019-9,已过期,1.6L 103马力 L4,5档手动变速箱(MT),https://www.guazi.com/hz/616a72da71cf8c8ax.htm
