车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
日产 天籁 2011款 2.5L XL领先版,严选车,8.99,原价9.39万,2012-06,5.82万公里,国四,2.5,0次过户,2019-6,2019-6,已过期,2.5L 185马力 V6,6档无级变速箱(CVT),https://www.guazi.com/bj/c0816402746b6dbex.htm
奥迪A6L 2012款 30 FSI 舒适型,严选车,¥24.06,新车指导价51.30万(含税),2013-10,6.01万公里,国四,2.5,0次过户,2019-10,2020-6,已过期,2.5L 190马力 V6,8档无级变速箱(CVT),https://www.guazi.com/bj/e0856c7604c5a041x.htm
现代 全新胜达 2013款 2.4L 自动四驱舒适型,严选车,¥14.67,新车指导价26.50万(含税),2017-12,0.88万公里,国五,2.4,0次过户,2019-12,2019-12,已过期,2.4L 189马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/tj/5777653a17ce552cx.htm
宝马X1 2012款 sDrive18i 豪华型,严选车,¥11.07,新车指导价34.60万(含税),2012-05,9.69万公里,国四,2.0,0次过户,2020-5,2020-5,已过期,2.0L 150马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/00c434aa9806f48ax.htm
福特 翼虎 2015款 1.5L GTDi 两驱风尚型,严选车,9.42,原价9.72万,2015-04,11.16万公里,国五,1.5,0次过户,2021-4,2020-4,已过期,1.5T 181马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sjz/650423649cd85e8bx.htm
起亚 智跑 2016款 2.0L 自动两驱版GL,严选车,¥9.50,新车指导价17.20万(含税),2017-06,3.43万公里,国五,2.0,0次过户,2019-6,2019-6,已过期,2.0L 165马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sjz/943f39c33c2c6b99x.htm
奥迪A3 2014款 Sportback 35 TFSI 自动时尚型,严选车,¥11.90,新车指导价23.80万(含税),2014-09,5.61万公里,国五,1.4,0次过户,2020-9,2019-9,已过期,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/575c89eb5fdbc6f7x.htm
奔驰E级 2014款 改款 E 300 L,严选车,¥29.14,新车指导价73.80万(含税),2014-06,4.47万公里,国四,3.0,0次过户,2020-6,2020-6,已过期,3.0L 245马力 V6,7档手自一体变速箱(AT),https://www.guazi.com/bj/b335dbc97c653b54x.htm
大众 朗逸 2017款 1.6L 手动舒适版,严选车,¥8.10,新车指导价13.20万(含税),2017-12,2.95万公里,国五,1.6,0次过户,2019-12,2019-11,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/be8aabb74498c219x.htm
北汽绅宝 绅宝X65 2015款 2.0T 自动精英型,严选车,¥5.57,新车指导价14.10万(含税),2016-04,4.03万公里,国五,2.0,0次过户,2020-4,2020-3,已过期,2.0T 177马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/8c4469a04a73c66ex.htm
现代 名图 2016款 1.6T 自动智能型GLS,严选车,9.55,原价9.84万,2017-03,3.43万公里,国五,1.6,0次过户,2021-3,2020-3,已过期,1.6T 175马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/handan/63bfa20b17a8d905x.htm
雪佛兰 科鲁兹 2013款 1.8L SE AT,严选车,5.48,原价5.7万,2014-07,3.12万公里,国四,1.8,1次过户,2020-7,2019-9,已过期,1.8L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sjz/d1dcb5bd99acf513x.htm
陆风X8 2015款 探索版 2.0T 汽油4X4豪华型,严选车,¥5.86,新车指导价14.10万(含税),2015-06,6.29万公里,国四,2.0,0次过户,2019-6,2019-7,已过期,2.0T 190马力 L4,6档手动变速箱(MT),https://www.guazi.com/tj/a857bea07d093279x.htm
现代 悦动 2011款 1.6L 手动豪华型,严选车,3.84,原价4.14万,2012-07,4.76万公里,国四,1.6,0次过户,2019-7,2019-7,已过期,1.6L 123马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/8c7c3c8ddc8204e5x.htm
现代 全新胜达 2013款 2.4L 自动两驱智能型,严选车,10.63,原价11.41万,2014-10,8.44万公里,国四,2.4,0次过户,2020-10,2019-10,已过期,2.4L 189马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sjz/d5953153ab6afc6fx.htm
宝马5系 2017款 520Li 典雅型,严选车,¥31.55,新车指导价47.30万(含税),2017-03,2.7万公里,国五,2.0,0次过户,2021-3,2020-3,已过期,2.0T 184马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/bj/179a0dd4a7986034x.htm
日产 逍客 2012款 2.0XV 雷 CVT 2WD,严选车,7.59,原价8.29万,2014-02,7万公里,国四,2.0,1次过户,2020-2,2020-1,已过期,2.0L 144马力 L4,6档无级变速箱(CVT),https://www.guazi.com/bj/c2b962f0da7aaca8x.htm
大众 夏朗 2013款 2.0TSI 豪华型(进口),严选车,14.20,原价14.9万,2014-08,12.53万公里,国四,2.0,0次过户,2020-8,2019-8,已过期,2.0T 200马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/bj/aa68672454b1b654x.htm
长城M4 2012款 1.5L 手动豪华型,严选车,2.50,原价2.67万,2013-06,10.31万公里,国四,1.5,0次过户,2019-6,2019-6,已过期,1.5L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/4b5d58b90e4c881dx.htm
奥迪Q5 2013款 40 TFSI 技术型,严选车,21.49,原价22.84万,2014-03,5.38万公里,国四,2.0,0次过户,2020-3,2020-3,已过期,2.0T 211马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/bj/a6d2d784e6561728x.htm
宝马3系 2014款 328Li 豪华设计套装,严选车,20.09,原价21.04万,2014-11,5.23万公里,国五,2.0,0次过户,2020-11,2019-12,已过期,2.0T 245马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/bj/93f77845de78188fx.htm
大众 尚酷 2011款 1.4TSI 单增压风尚版(进口),严选车,11.90,原价12.07万,2014-08,3.21万公里,国四,1.4,0次过户,2020-8,2019-8,已过期,1.4T 122马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/tj/bb1521725edbc1cex.htm
陆风X7 2016款 2.0T 全景尊贵版,严选车,¥7.04,新车指导价15.20万(含税),2017-11,2.99万公里,国五,2.0,0次过户,2019-11,2019-11,已过期,2.0T 190马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/bj/123e0373f2d76cb5x.htm
别克 君越 2013款 2.4L SIDI精英舒适型,严选车,12.00,原价12.5万,2014-07,5.41万公里,国四,2.4,0次过户,2020-7,2019-6,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sjz/820f06e1744493fax.htm
雪铁龙C5 2014款 1.6T 自动尊享型,严选车,¥9.89,新车指导价20.60万(含税),2016-03,3.01万公里,国五,1.6,0次过户,2020-3,2020-3,已过期,1.6T 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sjz/421413538453ec85x.htm
日产 骊威 2010款 劲悦版 1.6L 手动全能型,严选车,3.18,原价3.31万,2012-06,12.16万公里,国四,1.6,0次过户,2019-6,2019-6,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/db0d105360765b79x.htm
大众 高尔夫·嘉旅 2018款 230TSI 自动进取型,严选车,11.75,原价12.13万,2018-03,1.6万公里,国五,1.4,0次过户,2020-3,2020-3,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sjz/8c8b7d7aa102ee27x.htm
传祺GA5 2012款 1.8L 自动豪华型,严选车,4.73,原价4.82万,2012-08,2.28万公里,国四,1.8,0次过户,2019-8,2019-6,已过期,1.8L 144马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/bj/e9575aead58add1fx.htm
现代 朗动 2012款 1.6L 自动领先型,严选车,¥5.22,新车指导价13.70万(含税),2012-11,4.64万公里,国四,1.6,0次过户,2019-11,2019-11,2019-11,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sjz/bd741a91bcd0bd1fx.htm
奥迪Q3 2015款 35 TFSI quattro 技术型,严选车,16.03,原价16.62万,2015-01,5.35万公里,国五,2.0,0次过户,2021-1,2020-1,已过期,2.0T 170马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/17c118cbff7ce974x.htm
大众 迈腾 2013款 1.8TSI 豪华型,严选车,12.43,原价12.83万,2014-06,6.16万公里,国四,1.8,0次过户,2020-6,2019-6,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/tj/848422d3d5ae488cx.htm
吉利GX7 2014款 1.8L 手动超值版,严选车,¥3.76,新车指导价8.70万(含税),2015-07,3.09万公里,国四,1.8,1次过户,2019-7,2019-7,已过期,1.8L 139马力 L4,5档手动变速箱(MT),https://www.guazi.com/sjz/cf50915d532698eex.htm
比亚迪S7 2016款 2.0T 自动旗舰型Plus,严选车,7.55,原价8.12万,2017-01,3.32万公里,国五,2.0,0次过户,2021-1,2019-12,已过期,2.0T 205马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/bj/9e3276e9df6d980bx.htm
奔驰C级 2013款 C 260 时尚型 Grand Edition,严选车,¥16.66,新车指导价42.70万(含税),2014-07,5.4万公里,国四,1.8,0次过户,2020-7,2019-7,已过期,1.8T 204马力 L4,7档手自一体变速箱(AT),https://www.guazi.com/bj/76548f2c9761d812x.htm
奔驰E级 2010款 E 300 L 时尚型,严选车,¥18.93,新车指导价73.30万(含税),2012-04,6.83万公里,国四,3.0,0次过户,2020-4,2020-2,已过期,3.0L 245马力 V6,7档手自一体变速箱(AT),https://www.guazi.com/bj/d915bef336c90beax.htm
雪铁龙 世嘉 2012款 三厢 1.6L 手动品尚型,严选车,¥3.67,新车指导价11.60万(含税),2012-08,4.78万公里,国四,1.6,0次过户,2019-8,2019-8,已过期,1.6L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/sjz/62c37a1eb5abca74x.htm
比亚迪 宋MAX 2017款 1.5T 手动智联豪华型 7座,严选车,¥7.03,新车指导价9.80万(含税),2018-02,1.55万公里,国五,1.5,0次过户,2020-2,2020-2,已过期,1.5T 154马力 L4,6档手动变速箱(MT),https://www.guazi.com/sjz/5affd5643d3038b6x.htm
凯迪拉克XTS 2017款 28T 技术型,严选车,¥19.24,新车指导价38.00万(含税),2017-02,1.97万公里,国五,2.0,0次过户,2021-2,2020-5,已过期,2.0T 269马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/tj/fee548d1731a3b8cx.htm
标致508 2015款 1.8THP 自动旗舰版,严选车,10.98,原价11.59万,2016-04,11.54万公里,国五,1.8,0次过户,2020-4,2020-3,已过期,1.8T 204马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/34d2d313d3aa33a3x.htm
大众 帕萨特 2013款 1.8TSI DSG御尊版,严选车,9.52,原价10.07万,2013-01,13.6万公里,国四,1.8,0次过户,2020-1,2020-1,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/eda6025c116b5ac6x.htm
本田 飞度 2014款 1.5L EXLI CVT领先型,严选车,¥7.03,新车指导价12.20万(含税),2015-06,3.14万公里,国五,1.5,0次过户,2021-6,2019-6,已过期,1.5L 131马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/bj/8044131b5eec6469x.htm
奔驰GLA级 2015款 GLA 200 动感型,严选车,¥18.09,新车指导价29.30万(含税),2015-08,3.89万公里,国五,1.6,0次过户,2019-8,2019-8,已过期,1.6T 156马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/b3328d5a6539fa33x.htm
传祺GS4 2016款 235T 手动豪华版,严选车,6.54,原价6.81万,2016-09,4.7万公里,国五,1.5,1次过户,2020-9,2019-9,已过期,1.5T 152马力 L4,5档手动变速箱(MT),https://www.guazi.com/sjz/72db12f719c3cf99x.htm
大众 速腾 2015款 1.6L 自动舒适型,严选车,¥9.34,新车指导价16.40万(含税),2016-07,2.02万公里,国五,1.6,0次过户,2020-7,2019-7,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sjz/b3f841aa55c24737x.htm
大众 途观 2013款 1.8TSI 自动两驱豪华型,严选车,11.00,原价11.54万,2013-09,10.7万公里,国四,1.8,0次过户,2019-9,2019-9,2019-9,1.8T 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/2f28b136255f7a95x.htm
日产 骐达 2016款 1.6L CVT智尊版,严选车,¥9.67,新车指导价14.60万(含税),2017-11,0.99万公里,国五,1.6,0次过户,2019-11,2019-11,已过期,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/sjz/05bf8153274f661ax.htm
荣威RX5 2018款 20T 两驱自动互联网智尊版,严选车,¥10.02,新车指导价17.20万(含税),2017-10,3.37万公里,国五,1.5,1次过户,2019-10,2019-9,已过期,1.5T 169马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sjz/d977684446d702f9x.htm
本田 飞度 2016款 1.5L LX CVT舒适型,严选车,¥6.97,新车指导价8.90万(含税),2017-01,1.84万公里,国五,1.5,0次过户,2021-1,2019-12,已过期,1.5L 131马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/sjz/42342e5bb7ae4916x.htm
大众 途观L 2017款 330TSI 自动两驱旗舰版,严选车,¥19.97,新车指导价30.00万(含税),2017-05,2.17万公里,国五,1.8,1次过户,2021-5,2020-3,已过期,1.8T 180马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/7cedc95e47315aefx.htm
奥迪A3 2014款 Sportback 35 TFSI 自动舒适型,严选车,¥13.72,新车指导价27.00万(含税),2015-11,2.3万公里,国五,1.4,0次过户,2019-11,2019-11,2019-11,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/477dd4c156c47b0cx.htm
长安CS95 2017款 2.0T 四驱智驭版,严选车,12.06,原价13.04万,2017-04,3.63万公里,国五,2.0,0次过户,2021-4,2020-4,已过期,2.0T 233马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/e5ae8dc4dd3bc95cx.htm
哈弗H9 2017款 2.0T 汽油四驱尊贵型 7座,严选车,19.99,原价21.16万,2018-01,1.98万公里,国五,2.0,0次过户,2020-1,2020-1,已过期,2.0T 252马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/tj/a35c2552797ab53ex.htm
奥迪Q7 2013款 35 TFSI 进取型(进口),严选车,27.36,原价27.66万,2012-08,11.07万公里,国四,3.0,0次过户,2019-8,2019-8,已过期,3.0T 272马力 V6,8档手自一体变速箱(AT),https://www.guazi.com/bj/2aa64837960c65adx.htm
路虎 发现神行 2015款 2.0T SE(进口),严选车,23.54,原价24.4万,2015-06,4.6万公里,国四,2.0,0次过户,2019-6,2019-6,2019-6,2.0T 241马力 L4,9档手自一体变速箱(AT),https://www.guazi.com/bj/5195d3f2e6ca5652x.htm
大众 速腾 2015款 230TSI 自动舒适型,严选车,9.08,原价9.22万,2016-09,6.88万公里,国五,1.4,0次过户,2020-9,2019-8,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/77aaa9041f2d84e7x.htm
东南DX3 2018款 1.5L 手动豪华型,严选车,¥4.96,新车指导价7.90万(含税),2018-01,2.84万公里,国五,1.5,0次过户,2020-1,2020-1,已过期,1.5L 120马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/de7ba4ce7514ba39x.htm
斯柯达 速派 2013款 2.0TSI DSG尊仕版,严选车,7.88,原价8.34万,2013-09,9.78万公里,国四,2.0,1次过户,2019-9,2019-10,已过期,2.0T 200马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/tj/aeeac2a30d48371fx.htm
路虎 揽胜极光 2013款 2.0T 5门耀动版(进口),严选车,20.17,原价21.62万,2013-09,6.8万公里,国四,2.0,0次过户,2019-9,2019-8,已过期,2.0T 241马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/b1fe4a83ef5f65bex.htm
沃尔沃XC60 2013款 T6 AWD舒适版(进口),严选车,17.08,原价18.54万,2013-08,7.81万公里,国四,3.0,0次过户,2019-8,2019-8,已过期,3.0T 305马力 L6,6档自动变速箱(AT),https://www.guazi.com/bj/bb98232a624b9399x.htm
日产 天籁 2011款 2.0L XL舒适版,严选车,¥8.71,新车指导价21.70万(含税),2012-04,3.22万公里,国四,2.0,0次过户,2020-4,2020-4,已过期,2.0L 136马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/bj/8834c3702423b0cax.htm
别克GL8 2014款 2.4L 经典版,严选车,11.52,原价11.74万,2016-03,8.1万公里,国五,2.4,1次过户,2020-3,2019-6,已过期,2.4L 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sjz/91d9e675d80dc4f4x.htm
奔驰GLA级 2016款 GLA 200 动感型,严选车,19.14,原价19.48万,2017-02,1.35万公里,国五,1.6,0次过户,2021-2,2019-12,2020-2,1.6T 156马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/4a9a06148f321aebx.htm
奔驰E级 2014款 E 260 L 运动型,严选车,22.17,原价23.47万,2013-11,8.71万公里,国四,1.8,0次过户,2019-11,2019-11,已过期,1.8T 204马力 L4,7档手自一体变速箱(AT),https://www.guazi.com/bj/7397358393af3872x.htm
奥迪A4L 2015款 45 TFSI quattro个性运动型,严选车,¥17.04,新车指导价38.30万(含税),2014-11,9.4万公里,国五,2.0,0次过户,2019-11,2019-11,2019-10,2.0T 224马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/34b9256ba4aed145x.htm
沃尔沃XC60 2017款 T5 AWD 智远升级版,严选车,24.67,原价24.84万,2017-12,2.05万公里,国五,2.0,0次过户,2019-12,2020-5,已过期,2.0T 245马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/bj/03bf2e2553a54cafx.htm
宝马3系 2012款 318i领先型(进口),严选车,¥10.07,新车指导价32.50万(含税),2012-02,7.93万公里,国四,2.0,1次过户,2020-2,2020-2,已过期,2.0L 136马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/12546b03aa911197x.htm
MG6 2017款 20T 自动Trophy超级运动互联网版,严选车,¥10.80,新车指导价15.90万(含税),2018-06,0.93万公里,国五,1.5,0次过户,2020-6,2020-6,已过期,1.5T 169马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/fcf1b1612cc63c34x.htm
丰田 汉兰达 2012款 2.7L 两驱7座豪华版,严选车,¥16.46,新车指导价32.40万(含税),2013-04,10.06万公里,国四,2.7,0次过户,2020-4,2020-5,已过期,2.7L 188马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/71b327e1a31c9292x.htm
宝马X1 2013款 sDrive18i 运动设计套装,严选车,13.46,原价14.21万,2013-01,5.93万公里,国四,2.0,0次过户,2020-1,2019-12,已过期,2.0L 150马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/0576f69c368277e9x.htm
起亚 索兰托 2013款 2.4L 5座汽油豪华版(进口),严选车,10.05,原价10.25万,2013-02,10.77万公里,国四,2.4,0次过户,2020-2,2019-6,已过期,2.4L 174马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sjz/92cfcb1feba48c49x.htm
现代 索纳塔九 2015款 1.6T GLS智能型,严选车,9.71,原价10.54万,2015-05,10.91万公里,国五,1.6,0次过户,2019-5,2019-5,已过期,1.6T 180马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/37cb78542c9ba8bex.htm
奔驰C级 2016款 C 200 L 运动型,严选车,¥24.46,新车指导价38.40万(含税),2016-05,6.43万公里,国五,2.0,0次过户,2020-5,2020-5,已过期,2.0T 184马力 L4,7档手自一体变速箱(AT),https://www.guazi.com/tj/619f175ee581c190x.htm
现代 索纳塔八 2015款 经典 2.4L 自动领先版 国IV,严选车,9.64,原价10.09万,2016-02,6.05万公里,国四,2.4,0次过户,2020-2,2020-1,已过期,2.4L 180马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sjz/6e2b28995f2fd8cax.htm
奇瑞 瑞虎3 2016款 1.6L CVT智尚版,严选车,5.02,原价5.22万,2017-01,1.69万公里,国五,1.6,0次过户,2021-1,2020-1,已过期,1.6L 126马力 L4,7档无级变速箱(CVT),https://www.guazi.com/bj/2856e1d64a4e7309x.htm
奔驰E级 2014款 E 260 L 运动型,严选车,¥23.24,新车指导价48.10万(含税),2013-11,7.83万公里,国四,1.8,1次过户,2019-11,2019-12,已过期,1.8T 204马力 L4,7档手自一体变速箱(AT),https://www.guazi.com/bj/81cb58d8f1859ebcx.htm
现代 索纳塔八 2014款 2.4L 自动豪华版 国IV,严选车,9.85,原价10.05万,2016-01,1.65万公里,国四,2.4,0次过户,2020-1,2019-12,已过期,2.4L 180马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sjz/a6d16656c62ec5dex.htm
宝马3系 2016款 320Li 进取型,严选车,20.60,原价20.93万,2016-05,4.07万公里,国五,2.0,0次过户,2020-5,2020-5,2020-5,2.0T 184马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/bj/b0cc150ae7f680e3x.htm
奔驰C级 2015款 C 200 L 运动型,严选车,¥24.03,新车指导价40.10万(含税),2015-02,6.51万公里,国五,2.0,0次过户,2021-2,2020-1,2020-1,2.0T 184马力 L4,7档手自一体变速箱(AT),https://www.guazi.com/bj/f8969b1eda817a53x.htm
长城M4 2012款 1.5L 手动豪华型,严选车,3.10,原价3.19万,2014-01,9.77万公里,国四,1.5,0次过户,2020-1,2020-2,已过期,1.5L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/tj/38b8c7218481dee8x.htm
本田XR-V 2017款 1.8L VTi CVT豪华版,严选车,12.74,原价13.29万,2017-04,2.25万公里,国五,1.8,0次过户,2021-4,2020-4,已过期,1.8L 136马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/tj/f12f55bd8b9f0727x.htm
福特 蒙迪欧 2013款 2.0L GTDi200时尚型,严选车,10.27,原价10.66万,2014-12,9.56万公里,国四,2.0,1次过户,2020-12,2019-12,已过期,2.0T 203马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sjz/302c3c7e07396659x.htm
荣威RX5 2016款 20T 两驱自动互联网智享版,严选车,8.23,原价8.7万,2016-11,2.6万公里,国五,1.5,0次过户,2020-11,2019-10,已过期,1.5T 169马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sjz/f6f6515cb1fc097bx.htm
