车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
斯柯达 明锐 2014款 1.6L 自动逸俊版,严选车,¥6.19,新车指导价16.00万(含税),2014-04,3.91万公里,国四,1.6,0次过户,2020-4,2019-4,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/6d06d4dfcb18d93fx.htm
北汽幻速S3 2014款 1.5L 舒适型 国IV,0过户,¥3.55,新车指导价7.10万(含税),2014-06,1.09万公里,国四,1.5,0次过户,2020-6,2020-6,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/95936ff7458928cax.htm
福特 蒙迪欧-致胜 2011款 2.3L 豪华型,降价急售,¥7.50,新车指导价21.10万(含税),2013-06,3.42万公里,国四,2.3,0次过户,2019-6,2019-6,2019-6,2.3L 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/5358e2885f17caaex.htm
奔驰E级 2010款 E 200 CGI 优雅型(进口),0过户,¥15.50,新车指导价53.00万(含税),2010-06,7.7万公里,国三,1.8,0次过户,2019-6,2019-6,已过期,1.8T 184马力 L4,5档自动变速箱(AT),https://www.guazi.com/sy/e6b0d9ef6dcba369x.htm
现代 途胜 2009款 2.0L 自动两驱天窗型,,¥5.00,新车指导价20.00万(含税),2011-12,8.82万公里,国四,2.0,1次过户,2019-12,2019-12,已过期,2.0L 142马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/sy/3a96369e9c1eb879x.htm
2016款奥迪Q7  2.0T  自动,,¥52.98,,2016-03,4.86万公里,国五,2.0,1次过户,2020-3,2020-3,已过期,-,-,https://www.guazi.com/sy/31025550029a8361x.htm
马自达6 2013款 2.0L 自动时尚型,降价急售,¥8.23,新车指导价16.00万(含税),2015-01,4.53万公里,国四,2.0,0次过户,2021-1,2019-12,已过期,2.0L 147马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/tangshan/87d1f431a40a90e4x.htm
雪铁龙 世嘉 2013款 三厢 1.6L 手动品尚型,降价急售,¥4.70,新车指导价11.70万(含税),2015-11,3.83万公里,国四,1.6,0次过户,2019-11,2019-11,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/fc76f9c627057a29x.htm
奇瑞 瑞虎5 2016款 2.0L CVT家悦版,严选车,¥5.74,新车指导价11.90万(含税),2015-12,2.1万公里,国五,2.0,1次过户,2019-12,2019-12,已过期,2.0L 139马力 L4,7档无级变速箱(CVT),https://www.guazi.com/sy/800baf3b6fadd42dx.htm
传祺GA6 2016款 235T DCT豪华版,准新车,¥10.00,新车指导价14.80万(含税),2018-10,0.18万公里,国五,1.5,0次过户,2020-10,2020-12,已过期,1.5T 152马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/tj/8772409915aa8ebfx.htm
本田CR-V 2012款 2.4L 四驱豪华版,降价急售,¥15.63,新车指导价26.00万(含税),2013-02,5.91万公里,国四,2.4,0次过户,2020-2,2020-2,已过期,2.4L 190马力 L4,5档自动变速箱(AT),https://www.guazi.com/cc/5fadd93de02ee158x.htm
大众 途安 2011款 1.4T 自动智雅版5座,0过户,¥7.82,新车指导价19.40万(含税),2012-10,4.33万公里,国四,1.4,0次过户,2019-10,2020-2,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/dl/0c5b51355c09a41ax.htm
雪佛兰 科鲁兹 2011款 1.6L SE AT,降价急售,¥4.20,新车指导价14.60万(含税),2011-08,5.08万公里,国四,1.6,0次过户,2019-8,2019-8,已过期,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/anshan/5a68eba0d374fef4x.htm
丰田 卡罗拉 2014款 1.6L CVT GL-i真皮版,降价急售,¥9.20,新车指导价14.60万(含税),2015-02,1.76万公里,国五,1.6,0次过户,2020-2,2020-2,已过期,1.6L 122马力 L4,8档无级变速箱(CVT),https://www.guazi.com/sy/da8e0bcf4731aeb9x.htm
福特 蒙迪欧 2013款 2.0L GTDi200时尚型,严选车,9.82,原价9.9万,2014-07,5.35万公里,国四,2.0,1次过户,2020-7,2019-8,已过期,2.0T 203马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/anshan/7a348900bcdec642x.htm
日产 轩逸 2012款 经典 1.6XE 自动舒适版,0过户,¥7.50,新车指导价11.90万(含税),2017-03,3.92万公里,国五,1.6,0次过户,2021-3,2020-8,已过期,1.6L 117马力 L4,4档自动变速箱(AT),https://www.guazi.com/dl/6445c9053590e54cx.htm
奔驰C级 2015款 C 180 L 运动型,0过户,¥23.96,新车指导价35.40万(含税),2015-02,5.39万公里,国五,1.6,0次过户,2021-2,2020-2,已过期,1.6T 156马力 L4,7档手自一体变速箱(AT),https://www.guazi.com/bj/f288fddf7bc6303bx.htm
斯柯达 晶锐 2014款 1.4L 手动晶致版,严选车,3.18,原价3.37万,2013-10,6.44万公里,国四,1.4,0次过户,2019-10,2019-10,已过期,1.4L 86马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/2009cd657b3d7555x.htm
福特 福睿斯 2015款 1.5L 手动舒适型,0过户,¥5.30,新车指导价10.50万(含税),2016-10,7.01万公里,国五,1.5,0次过户,2020-10,2019-10,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/d372a2b5eb3007b7x.htm
别克GL8 2011款 2.4L LT行政版,0过户,¥9.80,新车指导价26.90万(含税),2012-08,9.94万公里,国四,2.4,0次过户,2019-8,2019-8,已过期,2.4L 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/3191e5da54e2d42dx.htm
比亚迪F3 2015款 节能版 1.5L 手动舒适型,严选车,2.97,原价3.18万,2016-12,2.72万公里,国五,1.5,0次过户,2020-12,2020-1,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/d48e2a3a19138136x.htm
东南 V3菱悦 2014款 1.5L 手动风采超值版,降价急售,¥3.10,新车指导价7.10万(含税),2014-07,5.53万公里,国四,1.5,1次过户,2020-7,2019-8,已过期,1.5L 120马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/902e3650ef193b36x.htm
中华V3 2016款 1.5T 自动精英型,降价急售,¥6.80,新车指导价10.40万(含税),2019-01,0.01万公里,国五,1.5,0次过户,2021-1,2020-1,已过期,1.5T 150马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/sy/3d36780371cc3be1x.htm
大众 桑塔纳 2015款 1.6L 自动舒适版,0过户,¥6.60,新车指导价12.40万(含税),2016-07,2.84万公里,国五,1.6,0次过户,2020-7,2019-7,已过期,1.6L 110马力 L4,6档自动变速箱(AT),https://www.guazi.com/sy/c43eadc6957edd78x.htm
现代ix25 2015款 1.6L 手动两驱时尚型GS,降价急售,¥6.00,新车指导价13.00万(含税),2015-11,5.07万公里,国四,1.6,0次过户,2019-11,2019-11,已过期,1.6L 125马力 L4,6档手动变速箱(MT),https://www.guazi.com/cc/c5117ef5797b7b20x.htm
别克 凯越 2015款 1.5L 手动经典型,严选车,3.86,原价3.9万,2015-09,3.53万公里,国五,1.5,0次过户,2019-9,2019-8,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/dl/15721b6abddfe916x.htm
大众 高尔夫 2014款 1.4TSI 自动舒适型,降价急售,¥9.36,新车指导价16.80万(含税),2015-02,6.63万公里,国五,1.4,0次过户,2020-2,2020-4,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/0ef57f5c1d5f70dex.htm
奔腾X80 2013款 2.0L 自动豪华型,降价急售,¥5.73,新车指导价15.80万(含税),2013-10,10.13万公里,国四,2.0,0次过户,2019-10,2019-10,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cc/4da7f20daecd04cax.htm
北京BJ40 2014款 2.4L 手动穿越版,0过户,¥7.80,新车指导价15.90万(含税),2014-09,3.35万公里,国四,2.4,0次过户,2020-9,2019-8,已过期,2.4L 143马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/e82f94825dc57fb1x.htm
宝马X1 2015款 sDrive18i 领先晋级版,,¥17.70,新车指导价34.60万(含税),2015-11,1.36万公里,国四,2.0,1次过户,2019-11,2020-1,已过期,2.0T 156马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/baoding/d1db074a51ed5173x.htm
大众 迈腾 2017款 330TSI DSG 豪华型,降价急售,¥17.79,新车指导价25.50万(含税),2017-03,12.35万公里,国五,1.8,0次过户,2021-3,2020-2,已过期,1.8T 180马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/hrb/8a7ba178b56081edx.htm
东风风行 景逸XV 2016款 1.6L CVT舒适型,0过户,¥4.70,新车指导价8.70万(含税),2016-08,4.94万公里,国四,1.6,0次过户,2020-8,2019-8,已过期,1.6L 122马力 L4,6档无级变速箱(CVT),https://www.guazi.com/hrb/4a8a151b7eca1c55x.htm
大众 途观 2010款 2.0TSI 自动四驱菁英版,严选车,9.58,原价10.14万,2011-08,12.71万公里,国四,2.0,0次过户,2019-8,2019-7,已过期,2.0T 200马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/4b76f2b8b4a8d13cx.htm
马自达CX-7 2014款 2.5L 2WD 尊贵版,严选车,¥14.18,新车指导价26.50万(含税),2019-03,0.01万公里,国五,2.5,1次过户,2021-3,2020-3,已过期,2.5L 163马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/sy/43d8d741cd5c7a4bx.htm
大众POLO 2016款 1.6L 自动舒适型,降价急售,¥7.50,新车指导价11.30万(含税),2016-07,2.46万公里,国五,1.6,0次过户,2020-7,2019-6,已过期,1.6L 110马力 L4,6档自动变速箱(AT),https://www.guazi.com/sy/5891a2ea00ef8c26x.htm
长城M4 2015款 1.5L AMT舒适型,降价急售,¥4.36,新车指导价7.60万(含税),2015-11,2.58万公里,国四,1.5,1次过户,2019-11,2019-11,已过期,1.5L 106马力 L4,6档机械式自动变速箱(AMT),https://www.guazi.com/hrb/2e05bfd08aac4524x.htm
中华V3 2015款 1.5L 手动精英型,严选车,3.59,原价3.78万,2015-07,5.1万公里,国五,1.5,1次过户,2019-7,2019-7,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/37846c35bc53ae24x.htm
东风风行 景逸X5 2015款 1.6L 手动尊享型,严选车,4.03,原价4.17万,2015-07,4.47万公里,国四,1.6,0次过户,2019-7,2019-7,已过期,1.6L 122马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/4658e183261c8830x.htm
现代ix35 2012款 2.0L 自动两驱精英版GLS,严选车,7.22,原价7.41万,2013-05,10.3万公里,国四,2.0,0次过户,2020-5,2020-4,已过期,2.0L 165马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/4e2713234e084951x.htm
起亚 智跑 2012款 2.0L 自动两驱版GLS,降价急售,¥8.05,新车指导价20.90万(含税),2012-12,3.94万公里,国四,2.0,0次过户,2019-12,2019-12,已过期,2.0L 165马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zibo/783a020a287b41c7x.htm
五菱宏光 1.2L,降价急售,¥4.00,,2016-11,4.56万公里,国五,1.2,0次过户,2020-11,2019-11,已过期,-,-,https://www.guazi.com/sy/d62864c7b4572452x.htm
福特 福克斯 2012款 三厢 1.6L 自动风尚型,降价急售,¥5.73,新车指导价15.60万(含税),2014-01,6.2万公里,国四,1.6,0次过户,2020-1,2020-1,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/hrb/bf7a9e7642e44cd6x.htm
宝马X1 2016款 sDrive18Li 尊享型,严选车,18.72,原价20.54万,2016-06,2.3万公里,国五,1.5,1次过户,2020-6,2019-6,2019-6,1.5T 136马力 L3,6档手自一体变速箱(AT),https://www.guazi.com/cc/43eec042e8f7525dx.htm
雪佛兰 迈锐宝 2014款 2.0L 自动舒适版,降价急售,¥7.95,新车指导价18.40万(含税),2016-01,4.28万公里,国五,2.0,2次过户,2020-1,2019-6,已过期,2.0L 154马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/42a9725eb2fc81f1x.htm
奔腾B50 2011款 1.6L 自动时尚型,严选车,3.00,原价3.17万,2011-09,7.63万公里,国四,1.6,0次过户,2019-9,2019-9,已过期,1.6L 103马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/7773c1cb29a5b6b9x.htm
斯柯达 昕锐 2013款 1.6L 手动智选型,严选车,¥4.28,新车指导价10.40万(含税),2013-09,4.57万公里,国四,1.6,0次过户,2019-9,2019-9,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/anshan/345043e8cce6764dx.htm
日产 轩逸 2012款 1.6XL 手动豪华版,降价急售,¥6.24,新车指导价13.60万(含税),2013-12,5.17万公里,国四,1.6,0次过户,2019-12,2019-12,已过期,1.6L 126马力 L4,5档手动变速箱(MT),https://www.guazi.com/dl/a0ab085bfad14cb7x.htm
五菱宏光 2014款 1.5L S标准型,降价急售,¥3.70,新车指导价5.40万(含税),2015-08,4.68万公里,国四,1.5,0次过户,2019-8,2019-8,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/08b8030d08a659f1x.htm
哈弗H2 2014款 1.5T 手动两驱精英版,降价急售,¥5.50,新车指导价11.30万(含税),2014-10,1.77万公里,国四,1.5,0次过户,2020-10,2019-10,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/hrb/ba48d16b76b722b5x.htm
现代 悦动 2008款 1.6L MT GLS,严选车,2.40,原价2.51万,2009-06,11.31万公里,国三,1.6,0次过户,2019-6,2020-3,已过期,1.6L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/jilin/21e42d8dede71f7fx.htm
奥迪A8L 2013款 A8L 45 TFSI quattro豪华型(进口),降价急售,¥39.00,新车指导价108.70万(含税),2013-11,7.24万公里,国四,3.0,1次过户,2019-11,2019-11,已过期,3.0T 290马力 V6,8档手自一体变速箱(AT),https://www.guazi.com/sy/00f3c8d731ccada6x.htm
福特 蒙迪欧-致胜 2011款 2.0L GTDi200豪华型,降价急售,¥6.90,新车指导价23.60万(含税),2012-12,9.94万公里,国四,2.0,1次过户,2019-12,2019-12,已过期,2.0T 203马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/bj/2bed6fce02533b13x.htm
哈弗H6 2014款 运动版 1.5T 手动两驱精英型,0过户,¥6.50,新车指导价14.00万(含税),2015-01,11.31万公里,国四,1.5,0次过户,2021-1,2019-12,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/hrb/af8ff9155fde4902x.htm
大众CC 2013款 1.8TSI 豪华型,,¥15.10,新车指导价29.20万(含税),2014-05,4.31万公里,国四,1.8,1次过户,2020-5,2019-5,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/dl/2db7fbdc2b01054fx.htm
大众 捷达 2013款 1.6L 手动时尚型,降价急售,¥4.60,新车指导价9.60万(含税),2014-07,4.89万公里,国四,1.6,1次过户,2020-7,2019-7,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/98067cb08bc2cf0bx.htm
吉利 全球鹰 远景 2018款 1.5L 手动幸福版,严选车,¥4.29,,2017-11,2.73万公里,国五,1.5,0次过户,2019-11,2019-11,已过期,-,-,https://www.guazi.com/sy/741c3b4b724a2c20x.htm
北汽绅宝 绅宝X55 2016款 1.5L 手动舒适版,降价急售,¥4.40,新车指导价8.70万(含税),2016-03,6.41万公里,国五,1.5,0次过户,2020-3,2020-3,已过期,1.5L 116马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/0f46f79f09aededdx.htm
现代 索纳塔八 2011款 2.0L 自动时尚版,,¥6.88,新车指导价18.10万(含税),2012-10,12.28万公里,国四,2.0,1次过户,2019-10,2019-10,已过期,2.0L 165马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/81109ef2e835d281x.htm
大众 捷达 2015款 质惠版 1.6L 自动舒适型,,¥6.25,新车指导价11.50万(含税),2016-05,7.74万公里,国五,1.6,1次过户,2020-5,2019-4,已过期,1.6L 110马力 L4,6档自动变速箱(AT),https://www.guazi.com/hrb/4eb2ede52f7a5e95x.htm
大众 捷达 2015款 1.6L 自动舒适型,降价急售,¥6.00,新车指导价11.80万(含税),2015-05,8.68万公里,国四,1.6,0次过户,2019-5,2019-5,已过期,1.6L 110马力 L4,6档自动变速箱(AT),https://www.guazi.com/dl/9a58aa2523a5519fx.htm
宝马5系 2013款 525Li 领先型,0过户,¥23.50,新车指导价49.90万(含税),2013-10,7.69万公里,国四,2.0,0次过户,2019-10,2019-10,已过期,2.0T 218马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/dl/c2c6930134cf8307x.htm
本田CR-V 2010款 2.0L 自动两驱都市版,降价急售,¥8.30,新车指导价21.50万(含税),2011-12,13.55万公里,国四,2.0,1次过户,2019-12,2019-12,已过期,2.0L 150马力 L4,5档自动变速箱(AT),https://www.guazi.com/sy/9f4e0c07cff77171x.htm
大众 宝来 2013款 1.6L 自动舒适型,降价急售,¥6.78,新车指导价13.90万(含税),2013-08,8.1万公里,国四,1.6,1次过户,2019-8,2019-8,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/ae1ccdf1eb6cbc56x.htm
丰田 卡罗拉 2011款 1.8L CVT GL-i纪念版,严选车,6.10,原价6.27万,2011-11,8.25万公里,国四,1.8,0次过户,2019-11,2019-11,已过期,1.8L 140马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/sy/9d7590aab8df3a8cx.htm
哈弗H1 2015款 1.5L 手动豪华型,降价急售,¥4.35,新车指导价7.90万(含税),2014-12,3.74万公里,国四,1.5,0次过户,2020-12,2019-12,已过期,1.5L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/57dec78e25cbfcccx.htm
日产 蓝鸟 2016款 1.6L CVT智酷版,准新车,¥9.90,新车指导价14.30万(含税),2018-02,0.69万公里,国五,1.6,0次过户,2020-2,2022-2,2022-2,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/hrb/b802f8ea05b38f0dx.htm
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,0过户,¥11.98,新车指导价20.60万(含税),2016-03,4.87万公里,国四,1.5,0次过户,2020-3,2020-2,已过期,1.5T 181马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/aa48b1ed27f13b4ax.htm
大众 速腾 2012款 1.4TSI 自动豪华型,降价急售,¥6.88,新车指导价18.20万(含税),2013-08,12.78万公里,国四,1.4,0次过户,2019-8,2019-8,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/tj/5443baf871486d9fx.htm
沃尔沃XC90 2011款 2.5T 北欧行政版(进口),严选车,¥12.01,新车指导价74.70万(含税),2011-11,10.34万公里,国四,2.5,2次过户,2019-11,2019-9,已过期,2.5T 209马力 L5,5档手自一体变速箱(AT),https://www.guazi.com/hrb/993863fc30421011x.htm
路虎 揽胜极光 2012款 2.0T 3门耀致版(进口),严选车,¥17.16,新车指导价69.30万(含税),2012-05,8.79万公里,国四,2.0,2次过户,2020-5,2019-9,已过期,2.0T 241马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hrb/fd8cc847bd93eda0x.htm
雪佛兰 赛欧 2013款 三厢 1.2L 手动时尚幸福版,降价急售,¥2.45,新车指导价6.40万(含税),2014-08,6.61万公里,国四,1.2,1次过户,2020-8,2020-2,已过期,1.2L 87马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/9e005cfccaee70cbx.htm
日产 蓝鸟 2016款 1.6L CVT智酷版,降价急售,¥8.90,新车指导价14.30万(含税),2016-05,5.63万公里,国五,1.6,0次过户,2020-5,2019-5,已过期,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/sy/cb772e44f6d7254cx.htm
丰田 卡罗拉 2012款 炫装版 1.8L 手动GL-i,降价急售,¥6.05,新车指导价15.40万(含税),2012-11,4.6万公里,国四,1.8,1次过户,2019-11,2019-11,已过期,1.8L 140马力 L4,6档手动变速箱(MT),https://www.guazi.com/sy/3092ea5074e6fc30x.htm
标致308 2012款 1.6L 手动优尚型,0过户,¥4.00,新车指导价11.30万(含税),2013-03,8.21万公里,国四,1.6,0次过户,2020-3,2020-3,已过期,1.6L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/yantai/994bf914dfc3971bx.htm
哈弗H2 2016款 红标 1.5T 手动两驱豪华型,,¥6.25,新车指导价11.90万(含税),2015-12,2.16万公里,国四,1.5,1次过户,2019-12,2019-12,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/cc/eb1ee8796da784c7x.htm
奔腾B50 2012款 1.6L 手动限量版,严选车,¥3.21,新车指导价9.70万(含税),2013-08,6.97万公里,国四,1.6,0次过户,2019-8,2019-8,2017-11,1.6L 103马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/c85bf78ccd99f4ecx.htm
现代 全新胜达 2015款 2.4L 自动两驱智能型 5座,0过户,¥14.30,新车指导价26.00万(含税),2016-09,3.33万公里,国五,2.4,0次过户,2020-9,2019-9,已过期,2.4L 189马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/1b1be9f9ab17bd6fx.htm
雪佛兰 创酷 2016款 1.4T 手动两驱舒适天窗版,降价急售,¥6.11,新车指导价11.90万(含税),2017-03,2.58万公里,国五,1.4,1次过户,2019-3,2020-1,已过期,1.4T 140马力 L4,6档手动变速箱(MT),https://www.guazi.com/baoding/c641cafd55df29eex.htm
大众 桑塔纳 2015款 1.6L 自动舒适版,,¥6.00,新车指导价12.40万(含税),2015-10,2.67万公里,国五,1.6,1次过户,2019-10,2019-9,已过期,1.6L 110马力 L4,6档自动变速箱(AT),https://www.guazi.com/hrb/4c84a5bfcaa0f3b5x.htm
Jeep 指南者 2014款 改款 2.4L 四驱舒适版(进口),0过户,¥11.40,新车指导价26.70万(含税),2014-11,7.55万公里,国四,2.4,0次过户,2020-11,2019-12,已过期,2.4L 170马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/9e93898c2e98ad9fx.htm
