车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
现代ix25 2015款 1.6L 自动两驱智能型GLS,严选车,8.73,原价9.08万,2017-11,1.5万公里,国五,1.6,1次过户,2019-11,2020-3,已过期,1.6L 125马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/704bca7a0fcc6154x.htm
现代 悦动 2011款 1.6L 手动舒适型,严选车,¥3.82,新车指导价10.80万(含税),2014-08,4.25万公里,国四,1.6,0次过户,2020-8,2019-7,已过期,1.6L 123马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/6bb405f1aeb2c986x.htm
宝骏730 2014款 1.5L 手动豪华导航ESP版 7座,严选车,¥4.34,新车指导价9.00万(含税),2014-12,3.04万公里,国四,1.5,0次过户,2020-12,2019-12,2019-12,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/cb1f5c678aa0a7eex.htm
福特 福睿斯 2015款 1.5L 自动时尚型,严选车,¥5.88,新车指导价13.00万(含税),2015-04,7.42万公里,国五,1.5,0次过户,2021-4,2020-3,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zhongshan/5494a7b8700a2a58x.htm
别克 君越 2013款 2.4L SIDI豪华舒适型,严选车,10.68,原价10.91万,2013-12,8.16万公里,国四,2.4,0次过户,2019-12,2019-12,2019-12,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/12b0a91999e67d3dx.htm
福特 翼虎 2015款 1.5L GTDi 四驱精英型,严选车,10.28,原价10.5万,2015-11,5.56万公里,国五,1.5,1次过户,2019-11,2019-11,已过期,1.5T 181马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/64307908b7acd198x.htm
福特 福睿斯 2015款 1.5L 自动时尚型,严选车,6.26,原价6.47万,2015-11,4.2万公里,国五,1.5,0次过户,2019-11,2019-12,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nn/435a88ef881c965bx.htm
哈弗H2 2016款 红标 1.5T 自动两驱尊贵型,严选车,6.20,原价6.55万,2016-02,3.04万公里,国五,1.5,0次过户,2020-2,2020-1,已过期,1.5T 150马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/huizhou/8cb8992ba427aacfx.htm
福特 翼搏 2013款 1.5L 手动舒适型,严选车,¥3.42,新车指导价10.30万(含税),2014-01,9.75万公里,国四,1.5,0次过户,2020-1,2020-1,已过期,1.5L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/9077e990326d3086x.htm
本田 飞度 2016款 1.5L LX CVT舒适型,严选车,¥6.29,新车指导价8.90万(含税),2016-06,3.28万公里,国五,1.5,0次过户,2020-6,2019-6,已过期,1.5L 131马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/foshan/501e65ef52c2d1a3x.htm
别克 君威 2013款 GS 2.0T 纵情运动版,严选车,8.73,原价9.21万,2013-01,5.97万公里,国四,2.0,0次过户,2020-1,2019-12,2019-12,2.0T 220马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/665d5ae0bd6152eax.htm
福特 嘉年华 2011款 两厢 1.5L 手动时尚型,严选车,2.62,原价2.81万,2011-11,9.81万公里,国四,1.5,1次过户,2019-11,2020-1,已过期,1.5L 103马力 L4,5档手动变速箱(MT),https://www.guazi.com/nn/5df4753fc62283c3x.htm
日产 阳光 2011款 1.5XE CVT舒适版,严选车,3.43,原价3.57万,2011-08,8.72万公里,国四,1.5,0次过户,2019-8,2019-8,已过期,1.5L 112马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/dg/a41428459294dd39x.htm
宝骏560 2015款 1.8L 手动豪华型,严选车,4.45,原价4.55万,2016-06,11.85万公里,国五,1.8,0次过户,2020-6,2019-7,已过期,1.8L 137马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/45b4ec314f50385ex.htm
宝马X1 2014款 sDrive18i 时尚型,严选车,15.06,原价15.3万,2015-12,4.81万公里,国五,2.0,0次过户,2019-12,2019-12,已过期,2.0T 156马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/dg/34b48329cafdd58bx.htm
DS 6 2014款 1.6T 豪华版THP160,严选车,9.98,原价10.3万,2016-05,9.43万公里,国五,1.6,1次过户,2020-5,2019-5,已过期,1.6T 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nn/5205fa88250f14b9x.htm
吉利 博越 2016款 1.8TD 自动智尊型,严选车,9.20,原价9.27万,2017-02,2.49万公里,国五,1.8,0次过户,2021-2,2020-2,已过期,1.8T 184马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nn/9e43e5c88cd85692x.htm
现代 瑞纳 2014款 1.4L 手动智能型GLS,严选车,3.17,原价3.22万,2014-05,13.86万公里,国四,1.4,0次过户,2020-5,2020-5,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/e89eb3cbc4bfa7e4x.htm
日产 阳光 2015款 1.5XE CVT舒适版,严选车,4.98,原价5.12万,2015-12,3.24万公里,国五,1.5,0次过户,2019-12,2019-12,已过期,1.5L 112马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/dg/85ad0fb92acf6824x.htm
大众 朗境 2014款 1.4TSI DSG,严选车,¥7.29,新车指导价18.30万(含税),2014-06,8.63万公里,国四,1.4,0次过户,2020-6,2020-4,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/gz/dfd2f86f2cff0e4dx.htm
荣威350 2012款 1.5L 自动新禧超值版,严选车,3.01,原价3.13万,2013-04,8.02万公里,国四,1.5,2次过户,2020-4,2019-10,已过期,1.5L 109马力 L4,4档自动变速箱(AT),https://www.guazi.com/nn/eeb683ecd6b539cex.htm
纳智捷 优6 SUV 2015款 1.8T 时尚型,严选车,6.14,原价6.49万,2015-09,3.34万公里,国五,1.8,0次过户,2019-9,2019-9,已过期,1.8T 180马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/dd4ec437289198d6x.htm
本田 缤智 2015款 1.5L CVT两驱舒适型,严选车,¥9.76,新车指导价14.80万(含税),2015-09,2.14万公里,国五,1.5,0次过户,2019-9,2019-9,已过期,1.5L 131马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/foshan/6dc5ea993d0a63bex.htm
哈弗H1 2015款 1.5L 手动豪华型,严选车,3.03,原价3.21万,2015-03,8.99万公里,国四,1.5,2次过户,2021-3,2020-1,已过期,1.5L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/af7f40a4a6b70a19x.htm
标致3008 2013款 1.6THP 自动至尚版,严选车,6.92,原价7.2万,2013-04,7.32万公里,国四,1.6,0次过户,2020-4,2020-4,已过期,1.6T 163马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/4e6f3f24d7ca1528x.htm
哈弗H1 2015款 1.5L 手动豪华型,严选车,3.60,原价3.85万,2016-05,4.3万公里,国五,1.5,0次过户,2020-5,2020-3,已过期,1.5L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/5d144ff8e5c5945ax.htm
东南DX7 2015款 1.5T 自动豪华型,严选车,6.88,原价7.47万,2016-12,3.23万公里,国五,1.5,1次过户,2020-12,2020-1,已过期,1.5T 156马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/nn/ebfd633e9e46258dx.htm
长安 奔奔 2015款 1.4L 手动天窗版 国V,严选车,2.70,原价2.75万,2016-03,3.59万公里,国五,1.4,0次过户,2020-3,2020-1,2020-1,1.4L 101马力 L4,5档手动变速箱(MT),https://www.guazi.com/zhongshan/ce56f6dd6cc1f879x.htm
大众 宝来 2014款 1.6L 手动舒适型,严选车,5.40,原价5.76万,2014-04,3.1万公里,国四,1.6,0次过户,2020-4,2020-4,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/e06e555366e5ce6dx.htm
哈弗H1 2016款 蓝标 1.5L 手动豪华型,严选车,¥3.59,新车指导价7.90万(含税),2016-03,4.65万公里,国五,1.5,0次过户,2020-3,2020-1,已过期,1.5L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/33d44e38bad9399ex.htm
福特 嘉年华 2013款 三厢 1.5L 手动风尚型,严选车,2.92,原价3.04万,2013-12,7.42万公里,国四,1.5,0次过户,2019-12,2019-12,已过期,1.5L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/zhuhai/d55724fc097abe02x.htm
江淮 瑞风S3 2015款 1.5L 手动豪华智能尊享版,严选车,3.32,原价3.53万,2015-05,8.51万公里,国五,1.5,0次过户,2021-5,2019-6,已过期,1.5L 113马力 L4,6档手动变速箱(MT),https://www.guazi.com/dg/ef8a3c289768ab6ax.htm
雪铁龙C3-XR 2015款 1.6THP 自动智能型,严选车,6.97,原价7.25万,2015-12,4.63万公里,国五,1.6,0次过户,2019-12,2019-11,已过期,1.6T 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zhuhai/b1653fa272a72341x.htm
大众 途观 2010款 1.8TSI 自动四驱菁英版,严选车,10.35,原价11.07万,2011-05,8.47万公里,国四,1.8,0次过户,2020-5,2020-5,已过期,1.8T 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/c515ad8ab079a6b3x.htm
丰田 RAV4 2013款 特享版 2.0L 自动经典,严选车,9.99,原价10.25万,2013-08,6.08万公里,国四,2.0,0次过户,2019-8,2019-7,已过期,2.0L 150马力 L4,4档自动变速箱(AT),https://www.guazi.com/gz/48cdd33dae21bcf1x.htm
日产 天籁 2013款 2.0L XL舒适版,严选车,¥12.49,新车指导价20.20万(含税),2015-06,1.71万公里,国四,2.0,0次过户,2019-6,2019-6,已过期,2.0L 141马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/nn/eb58402bbb008a4dx.htm
长安 逸动 2014款 1.6L 手动豪华型,严选车,3.17,原价3.45万,2015-06,9.54万公里,国五,1.6,1次过户,2019-6,2019-12,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/45defcc0683b2a22x.htm
江淮 瑞风S3 2014款 1.5L 手动豪华智能型,严选车,3.43,原价3.76万,2015-07,5.37万公里,国五,1.5,0次过户,2019-7,2019-6,已过期,1.5L 113马力 L4,6档手动变速箱(MT),https://www.guazi.com/dg/6ce6558089e1bf9ex.htm
日产 逍客 2016款 2.0L CVT精英版,严选车,¥10.45,新车指导价16.60万(含税),2016-09,3.42万公里,国五,2.0,0次过户,2020-9,2019-7,2019-7,2.0L 150马力 L4,7档无级变速箱(CVT),https://www.guazi.com/sz/0abcbd54b526f8f7x.htm
大众 宝来 2012款 1.6L 自动时尚型,严选车,¥4.13,新车指导价13.00万(含税),2012-09,8.12万公里,国四,1.6,0次过户,2019-9,2019-9,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zhuhai/1c09c41e2f9e0704x.htm
大众 宝来 2012款 1.6L 手动时尚型,严选车,¥3.77,新车指导价11.70万(含税),2012-06,10.4万公里,国四,1.6,0次过户,2019-6,2019-6,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/c470178c7c9ca5bcx.htm
大众 宝来 2016款 1.6L 自动时尚型,严选车,¥7.14,新车指导价13.00万(含税),2016-11,3.39万公里,国五,1.6,1次过户,2020-11,2019-9,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/huizhou/801c5e95c7bf69e8x.htm
海马S5 2015款 1.5T 手动智能豪华型运动版,严选车,4.82,原价4.95万,2016-03,2.8万公里,国五,1.5,0次过户,2020-3,2020-3,已过期,1.5T 163马力 L4,6档手动变速箱(MT),https://www.guazi.com/zhongshan/394bd1dc8d588c7ax.htm
宝马X1 2015款 sDrive18i 领先晋级版,严选车,15.35,原价15.82万,2015-12,6.16万公里,国五,2.0,0次过户,2019-12,2019-10,已过期,2.0T 156马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/gz/7f4509aa76664414x.htm
马自达3 2010款 1.6L 自动经典精英型,严选车,4.20,原价4.35万,2011-10,7.48万公里,国四,1.6,0次过户,2019-10,2019-10,已过期,1.6L 107马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/sz/e23e540c2aa6ae72x.htm
雪佛兰 科鲁兹 2013款 掀背 1.6T 自动旗舰型,严选车,6.33,原价6.52万,2016-05,5.22万公里,国五,1.6,0次过户,2020-5,2019-5,已过期,1.6T 184马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zhongshan/41bb012bcd002d5fx.htm
雪佛兰 科鲁兹 2013款 1.6L SL天窗版 MT,严选车,3.68,原价3.72万,2013-06,6.39万公里,国四,1.6,0次过户,2019-6,2019-6,已过期,1.6L 121马力 L4,5档手动变速箱(MT),https://www.guazi.com/zhongshan/029b572b07fda3ebx.htm
现代 索纳塔八 2014款 2.4L 自动豪华版 国V,严选车,¥9.12,新车指导价22.80万(含税),2014-09,6.52万公里,国四,2.4,0次过户,2020-9,2019-9,已过期,2.4L 173马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/4158b15430627310x.htm
五菱宏光 2015款 1.5L S基本型 国IV,严选车,¥3.54,新车指导价5.60万(含税),2017-06,0.7万公里,国五,1.5,0次过户,2021-6,2019-6,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/liuzhou/d8eb12799c61784ax.htm
奔驰C级 2013款 C 180 CGI 经典型,严选车,¥14.00,新车指导价33.40万(含税),2014-03,6.94万公里,国四,1.8,0次过户,2020-3,2020-3,已过期,1.8T 156马力 L4,7档手自一体变速箱(AT),https://www.guazi.com/gz/df628ab3a0b919f6x.htm
现代 悦动 2011款 1.6L 自动舒适型,严选车,¥3.99,新车指导价11.90万(含税),2012-07,7.53万公里,国四,1.6,0次过户,2019-7,2019-7,已过期,1.6L 123马力 L4,4档自动变速箱(AT),https://www.guazi.com/dg/75205d4a607b6f70x.htm
现代 悦动 2011款 1.6L 手动舒适型,严选车,2.61,原价2.88万,2011-07,11.98万公里,国四,1.6,0次过户,2019-7,2019-7,已过期,1.6L 123马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/5ca97f731aaecb41x.htm
起亚 狮跑 2013款 2.0L 自动两驱版GL,严选车,5.86,原价6.3万,2014-12,4.81万公里,国四,2.0,0次过户,2020-12,2019-11,2019-12,2.0L 142马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/gz/b79e45054e1833c0x.htm
马自达6 2012款 2.0L 自动超豪华型,严选车,6.89,原价7.24万,2013-01,10.46万公里,国四,2.0,0次过户,2020-1,2020-3,已过期,2.0L 147马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/nn/a183eb98866c9aa3x.htm
福特 嘉年华 2011款 两厢 1.5L 自动时尚型,严选车,3.49,原价3.68万,2012-10,7.1万公里,国四,1.5,1次过户,2019-10,2019-10,已过期,1.5L 103马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/nn/e2e97e46c8aeee5cx.htm
福特 福睿斯 2015款 1.5L 手动舒适型,严选车,4.54,原价4.62万,2016-05,5.04万公里,国五,1.5,0次过户,2020-5,2020-5,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/d6b5d56d02b4cf1cx.htm
丰田 卡罗拉 2014款 1.6L CVT GL,严选车,¥7.48,新车指导价12.80万(含税),2014-11,5.84万公里,国五,1.6,0次过户,2020-11,2019-10,已过期,1.6L 122马力 L4,8档无级变速箱(CVT),https://www.guazi.com/sz/502494cfbca8c226x.htm
起亚 智跑 2015款 2.0L 自动两驱版GLS,严选车,9.19,原价9.85万,2016-03,4.92万公里,国四,2.0,0次过户,2020-3,2020-3,已过期,2.0L 165马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nn/9c730ef1c3c339f5x.htm
现代 名图 2016款 1.8L 自动尊贵型DLX,严选车,8.90,原价8.97万,2016-04,4.25万公里,国四,1.8,0次过户,2020-4,2020-4,已过期,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nn/0ef832716dd36caex.htm
福特 嘉年华 2013款 三厢 1.5L 自动时尚型,严选车,4.36,原价4.47万,2014-04,5.63万公里,国四,1.5,1次过户,2020-4,2019-7,已过期,1.5L 110马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/nn/0ec3576079bc4a13x.htm
别克 君越 2012款 2.4L SIDI雅致版,严选车,¥7.73,新车指导价25.60万(含税),2013-12,8.08万公里,国四,2.4,2次过户,2019-12,2020-5,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nn/95c1f196a6bd4f9ax.htm
宝骏560 2015款 1.8L 手动精英型,严选车,4.35,原价4.47万,2015-09,4.33万公里,国四,1.8,0次过户,2019-9,2019-9,已过期,1.8L 137马力 L4,5档手动变速箱(MT),https://www.guazi.com/liuzhou/099563683400134ax.htm
雪铁龙C3-XR 2015款 1.6THP 自动先锋型,严选车,¥7.52,新车指导价16.70万(含税),2016-08,5.18万公里,国五,1.6,0次过户,2020-8,2019-8,已过期,1.6T 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nn/8463425bd2bb765bx.htm
日产 奇骏 2014款 2.0L CVT舒适版 2WD,严选车,12.47,原价12.81万,2016-07,4.57万公里,国五,2.0,0次过户,2020-7,2020-5,已过期,2.0L 150马力 L4,7档无级变速箱(CVT),https://www.guazi.com/foshan/420e5758a22995aax.htm
吉利 博越 2016款 1.8TD 自动智尊型,严选车,¥8.77,新车指导价16.20万(含税),2016-10,1.99万公里,国五,1.8,0次过户,2020-10,2019-10,已过期,1.8T 184马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/80cff106b514389fx.htm
江淮 瑞风S3 2014款 1.5L 手动豪华智能型,严选车,¥3.13,新车指导价8.10万(含税),2014-12,6.9万公里,国四,1.5,0次过户,2020-12,2019-12,已过期,1.5L 113马力 L4,6档手动变速箱(MT),https://www.guazi.com/sz/ecf98a39ac7fcee4x.htm
宝马X1 2013款 sDrive20i 运动设计套装,严选车,¥13.26,新车指导价41.90万(含税),2013-08,12.34万公里,国四,2.0,0次过户,2019-8,2019-8,已过期,2.0T 184马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/foshan/851ff4d4a2bd9533x.htm
福特 金牛座 2015款 EcoBoost 245 时尚型,严选车,¥13.62,新车指导价27.00万(含税),2016-01,5.65万公里,国五,2.0,0次过户,2020-1,2019-12,已过期,2.0T 245马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/foshan/d0851a3aceb1e39ax.htm
大众 帕萨特 2013款 1.8TSI DSG御尊版,严选车,10.12,原价10.4万,2014-09,9.93万公里,国五,1.8,1次过户,2020-9,2019-9,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/gz/e62f66cf8b189e1dx.htm
本田CR-V 2012款 2.0L 两驱都市版,严选车,11.04,原价11.59万,2013-06,3.74万公里,国四,2.0,1次过户,2019-6,2019-6,已过期,2.0L 155马力 L4,5档自动变速箱(AT),https://www.guazi.com/nn/83acfd8d5debf52bx.htm
纳智捷 优6 SUV 2015款 1.8T 时尚型,严选车,¥5.08,新车指导价16.30万(含税),2015-12,7.34万公里,国五,1.8,1次过户,2019-12,2020-1,已过期,1.8T 180马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/657a00191b98c229x.htm
丰田 花冠 2011款 1.6L 自动经典版,严选车,¥4.88,新车指导价11.50万(含税),2012-08,6.9万公里,国四,1.6,0次过户,2019-8,2019-7,已过期,1.6L 120马力 L4,4档自动变速箱(AT),https://www.guazi.com/gz/7718c1ed665d3d4cx.htm
雪佛兰 迈锐宝 2014款 2.0L 自动舒适版,严选车,¥7.17,新车指导价18.40万(含税),2014-09,5.78万公里,国五,2.0,0次过户,2020-9,2019-9,已过期,2.0L 154马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/e9b77e72e2aa8701x.htm
本田 凌派 2016款 1.8L CVT领先版,严选车,9.42,原价9.63万,2017-01,3.93万公里,国五,1.8,0次过户,2021-1,2020-1,2020-1,1.8L 136马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/gz/b8b14f6d4aaa840bx.htm
大众 朗行 2015款 1.6L 自动舒适版,严选车,¥7.80,新车指导价15.20万(含税),2016-09,3.23万公里,国五,1.6,1次过户,2020-9,2019-9,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/huizhou/c7f1444530fbf677x.htm
奥迪Q3 2015款 35 TFSI quattro 技术型,严选车,17.08,原价17.98万,2016-02,1.4万公里,国五,2.0,1次过户,2020-2,2020-1,已过期,2.0T 170马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/dg/c788807a8059d526x.htm
大众 速腾 2011款 1.4TSI 自动豪华型,严选车,5.89,原价6.14万,2012-02,5.24万公里,国四,1.4,0次过户,2020-2,2020-2,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sz/209ce87cde78e96ex.htm
比亚迪S7 2015款 2.0T 升级版 自动尊贵型,严选车,5.35,原价5.5万,2015-09,7.08万公里,国五,2.0,0次过户,2019-9,2019-9,已过期,2.0T 205马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/nn/a1cc28fffe8b4c22x.htm
荣威350 2013款 350S 1.5L 手动迅驰版,严选车,2.66,原价2.82万,2013-05,10.37万公里,国四,1.5,0次过户,2020-5,2019-5,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/nn/d20a04900783a3acx.htm
奇瑞 风云2 2016款 1.5L 手动超值版,严选车,¥2.76,新车指导价5.00万(含税),2015-11,2.6万公里,国五,1.5,0次过户,2019-11,2019-11,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/nn/0212051fe4cabf13x.htm
奇瑞 瑞虎5 2014款 2.0L CVT家悦版,严选车,4.46,原价4.82万,2015-01,5.22万公里,国四,2.0,0次过户,2021-1,2020-1,已过期,2.0L 139马力 L4,7档无级变速箱(CVT),https://www.guazi.com/foshan/0b436cefe15845dcx.htm
凯迪拉克XTS 2013款 28T 舒适型,严选车,15.34,原价16.17万,2013-12,2.72万公里,国四,2.0,0次过户,2019-12,2019-11,已过期,2.0T 269马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/157bec93b83d168fx.htm
雪铁龙C5 2013款 2.3L 自动尊驭型,严选车,¥7.87,新车指导价22.30万(含税),2014-07,8.32万公里,国五,2.3,0次过户,2020-7,2019-6,已过期,2.3L 171马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/08fe3aa152eeb197x.htm
大众 凌渡 2015款 280TSI DSG舒适版,严选车,10.61,原价11.47万,2015-05,2.91万公里,国五,1.4,0次过户,2019-5,2019-5,已过期,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/huizhou/5204680d480fca26x.htm
