车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
马自达6 2012款 2.0L 自动时尚型,严选车,5.78,原价5.9万,2013-07,13.06万公里,国四,2.0,0次过户,2019-7,2019-6,已过期,2.0L 147马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/zz/277877718335807ex.htm
日产 骊威 2010款 劲悦版 1.6L 手动全能型,严选车,2.83,原价3.02万,2011-06,15.49万公里,国四,1.6,1次过户,2019-6,2019-6,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/f6348a49d52df2a3x.htm
福特 福睿斯 2017款 幸福版 1.5L 自动时尚型,严选车,6.45,原价6.7万,2017-07,1.69万公里,国五,1.5,0次过户,2019-7,2019-6,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xinxiang/f790d49b9bd7ddf9x.htm
丰田 威驰 2017款 1.5L CVT创行版,严选车,6.26,原价6.48万,2016-11,3.25万公里,国五,1.5,0次过户,2020-11,2019-11,已过期,1.5L 107马力 L4,8档无级变速箱(CVT),https://www.guazi.com/ty/b71656e71030dd36x.htm
雪佛兰 科鲁兹 2018款 320 自动炫锋都市版,严选车,¥7.88,新车指导价14.90万(含税),2017-11,2.45万公里,国五,1.5,0次过户,2019-11,2019-11,已过期,1.5L 114马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zz/374c41102facf24cx.htm
福特 蒙迪欧-致胜 2011款 2.0L GTDi200时尚型,严选车,6.50,原价6.69万,2012-03,4.26万公里,国四,2.0,0次过户,2020-3,2020-3,已过期,2.0T 203马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/xa/8da2261d345f088bx.htm
大众 朗行 2015款 1.6L 自动风尚版,严选车,¥6.96,新车指导价13.60万(含税),2016-08,2.41万公里,国五,1.6,2次过户,2020-8,2019-7,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/f0c117e82327c9f4x.htm
宝马1系 2008款 120i 自动挡(进口),严选车,7.00,原价7.28万,2011-10,6.13万公里,国四,2.0,1次过户,2019-10,2019-10,已过期,2.0L 156马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/26153fda6421cca6x.htm
别克 君越 2013款 2.4L SIDI精英舒适型,严选车,¥10.42,新车指导价27.80万(含税),2014-06,7.51万公里,国五,2.4,0次过户,2020-6,2019-6,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/367b092a3a9dbd7dx.htm
现代 飞思 2015款 1.6T 自动豪华版(进口),严选车,10.90,原价11万,2016-01,3.06万公里,国四,1.6,0次过户,2020-1,2019-12,已过期,1.6T 204马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/ty/5082558272ede26dx.htm
比亚迪F3 2015款 节能版 1.5L 手动豪华型,严选车,2.77,原价2.88万,2015-08,4.06万公里,国五,1.5,0次过户,2019-8,2019-8,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/79b27ab30e9bea0bx.htm
长安 奔奔 2015款 1.4L 手动尊贵型 国V,严选车,¥2.56,新车指导价5.30万(含税),2016-01,3.88万公里,国五,1.4,0次过户,2020-1,2020-5,已过期,1.4L 101马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/d407f6b72e06f608x.htm
丰田 RAV4 2012款 炫装版 2.0L 自动四驱,严选车,8.85,原价9.63万,2012-03,7.31万公里,国四,2.0,0次过户,2020-3,2020-4,2020-4,2.0L 150马力 L4,4档自动变速箱(AT),https://www.guazi.com/xa/6fe2429af0c75b3fx.htm
起亚 秀尔 2013款 1.6L AT Premium,严选车,5.10,原价5.29万,2015-04,4.74万公里,国四,1.6,0次过户,2021-4,2020-4,已过期,1.6L 123马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/ty/207ab7cf091afc2ax.htm
现代 瑞纳 2010款 三厢 1.4L 手动舒适型GS,严选车,2.84,原价3.08万,2012-12,7.15万公里,国四,1.4,0次过户,2019-12,2019-12,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/14ea8f2c90de168cx.htm
雪佛兰 科鲁兹 2013款 1.6L SL天地版 MT,严选车,¥3.49,新车指导价12.40万(含税),2013-01,9.2万公里,国四,1.6,1次过户,2020-1,2019-12,已过期,1.6L 121马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/0fbcd44956c1c1e1x.htm
沃尔沃V40 2014款 2.0T 智雅版(进口),严选车,¥11.49,新车指导价30.40万(含税),2013-09,3.76万公里,国四,2.0,1次过户,2019-9,2019-9,已过期,2.0T 180马力 L5,6档手自一体变速箱(AT),https://www.guazi.com/zz/96ce8bcda2e47626x.htm
现代 名图 2017款 1.8L 自动尊贵型DLX,严选车,¥10.29,新车指导价17.30万(含税),2017-08,4.67万公里,国五,1.8,0次过户,2019-8,2020-1,已过期,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zz/3b7611a9802ff06cx.htm
马自达 昂克赛拉 2016款 三厢 1.5L 手动豪华型,严选车,7.59,原价7.92万,2016-06,5.27万公里,国五,1.5,0次过户,2020-6,2020-5,已过期,1.5L 117马力 L4,6档手动变速箱(MT),https://www.guazi.com/ty/3788703aeae523bfx.htm
宝马X1 2010款 sDrive18i豪华型(进口),严选车,13.20,原价13.45万,2012-11,4.29万公里,国四,2.0,0次过户,2019-11,2019-10,已过期,2.0L 150马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zz/6ab5a1d827eb4042x.htm
众泰T600 2016款 1.5T 手动尊贵型,严选车,¥4.43,新车指导价10.70万(含税),2016-09,5.34万公里,国五,1.5,0次过户,2020-9,2019-9,已过期,1.5T 162马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/f5409fb173509938x.htm
纳智捷 优6 SUV 2018款 1.8T 经典天窗版,严选车,¥7.71,新车指导价16.70万(含税),2018-09,0.98万公里,国五,1.8,1次过户,2020-9,2019-8,已过期,1.8T 180马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zz/8ebe7901d9f91384x.htm
MG 锐腾 2015款 2.0TGI TST豪华版,严选车,¥7.24,新车指导价17.30万(含税),2015-04,3.96万公里,国五,2.0,0次过户,2021-4,2019-6,已过期,2.0T 220马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/zz/6e4879eeb4ece0ebx.htm
斯柯达 明锐 2017款 1.6L 手动创行版,严选车,¥6.08,新车指导价14.00万(含税),2016-08,6.44万公里,国五,1.6,0次过户,2020-8,2019-7,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/a0f694b463835883x.htm
中华H530 2017款 1.6L 手动舒适型,严选车,¥3.83,新车指导价9.30万(含税),2017-12,1.04万公里,国五,1.6,0次过户,2019-12,2020-6,已过期,1.6L 118马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/493c777279f87525x.htm
捷豹XJ 2015款 XJL 2.0T 典雅商务80周年典藏版,严选车,¥35.00,新车指导价97.50万(含税),2015-11,4.15万公里,国五,2.0,0次过户,2019-11,2019-7,已过期,2.0T 240马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/zz/bc4f7d6f81b32c68x.htm
本田 飞度 2014款 1.5L LX CVT舒适型,严选车,5.77,原价5.89万,2014-08,4.9万公里,国四,1.5,0次过户,2020-8,2019-8,已过期,1.5L 131马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/xa/f78457ed8800bb1ex.htm
马自达CX-5 2015款 2.0L 手动两驱舒适型,严选车,¥9.53,新车指导价18.40万(含税),2016-01,4.21万公里,国四,2.0,0次过户,2020-1,2019-12,已过期,2.0L 155马力 L4,6档手动变速箱(MT),https://www.guazi.com/xa/0fd54e1ee2067d40x.htm
大众 高尔夫 2011款 1.4TSI 自动舒适型,严选车,¥6.31,新车指导价16.30万(含税),2011-11,6.01万公里,国四,1.4,0次过户,2019-11,2019-11,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/xa/59c0202e3666f859x.htm
大众 捷达 2013款 1.6L 手动时尚型,严选车,¥3.38,新车指导价9.60万(含税),2013-08,9.62万公里,国四,1.6,0次过户,2019-8,2020-6,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/520e550c42725df0x.htm
雪佛兰 创酷 2014款 1.4T 自动两驱豪华型,严选车,¥6.26,新车指导价14.50万(含税),2014-05,4.86万公里,国五,1.4,0次过户,2020-5,2019-5,已过期,1.4T 140马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zz/7bfb223b3e94d12cx.htm
日产 轩逸 2012款 1.6XL 手动豪华版,严选车,5.20,原价5.5万,2014-06,8.35万公里,国四,1.6,1次过户,2020-6,2019-6,已过期,1.6L 126马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/9c4b713d2d12883fx.htm
福特 嘉年华 2009款 两厢 1.5L 自动时尚型,严选车,2.96,原价3.04万,2010-07,7.51万公里,国三,1.5,0次过户,2019-7,2019-7,已过期,1.5L 103马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/xa/60caa387b63ed5b3x.htm
吉利 帝豪GS 2016款 运动版 1.3T 自动领尚型,严选车,¥6.70,新车指导价10.80万(含税),2017-06,4.45万公里,国五,1.3,0次过户,2019-6,2019-7,已过期,1.3T 129马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/zz/24f2992ad17b884bx.htm
宝马1系 2012款 116i 领先型(进口),严选车,10.84,原价11.73万,2014-04,5.2万公里,国四,1.6,1次过户,2020-4,2019-6,已过期,1.6T 136马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/zz/766484d09ccaacc2x.htm
比亚迪 宋MAX 2018款 1.5T 自动智联尊享型 6座,严选车,9.53,原价9.71万,2018-12,0.46万公里,国五,1.5,1次过户,2020-12,2019-12,已过期,1.5T 154马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/luoyang/928086f41de0d170x.htm
奇瑞 瑞虎3 2014款 魔力版 1.6L 手动风尚版,严选车,3.33,原价3.63万,2014-10,3.69万公里,国四,1.6,1次过户,2020-10,2019-10,已过期,1.6L 126马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/e94968cf7105aab1x.htm
本田 雅阁 2014款 2.0L LX 舒适版,严选车,¥12.45,新车指导价19.50万(含税),2014-12,5.41万公里,国四,2.0,0次过户,2020-12,2020-2,已过期,2.0L 155马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/zz/4321a1bd4377fa89x.htm
雪铁龙 C4世嘉 2018款 1.6L 手动豪华型,严选车,¥6.68,新车指导价11.70万(含税),2018-12,1.8万公里,国五,1.6,0次过户,2020-12,2019-10,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/04e319d8abe13d0dx.htm
雪佛兰 科鲁兹 2015款 1.5L 经典 SE AT,严选车,5.40,原价5.56万,2015-05,3.08万公里,国五,1.5,0次过户,2021-5,2020-4,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/luoyang/a38673628629d9b1x.htm
斯柯达 明锐 2012款 1.6L 手动逸杰版,严选车,4.36,原价4.51万,2013-06,5.68万公里,国四,1.6,0次过户,2019-6,2019-5,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/127946b885193a32x.htm
长安 悦翔V3 2015款 1.4L 手动美满型 国V,严选车,¥2.82,新车指导价4.80万(含税),2016-10,2.92万公里,国五,1.4,2次过户,2020-10,2019-10,已过期,1.4L 101马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/b8ea0700ad7e4c19x.htm
本田 飞度 2014款 1.5L SE CVT时尚型,严选车,6.41,原价6.67万,2016-12,3.04万公里,国五,1.5,0次过户,2020-12,2019-12,已过期,1.5L 131马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/xa/043bc85c54f91fedx.htm
吉利 经典帝豪 2013款 三厢 1.5L 手动进取型,严选车,¥2.50,新车指导价7.80万(含税),2013-12,7.45万公里,国四,1.5,0次过户,2019-12,2019-12,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/305098e9a138c816x.htm
起亚 新佳乐 2013款 2.0L 5座自动标准版 国IV(进口),严选车,¥6.51,新车指导价17.30万(含税),2013-11,4.58万公里,国四,2.0,0次过户,2019-11,2019-11,已过期,2.0L 152马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/9cc17d638b57d65ex.htm
铃木 天语 SX4 2012款 1.6L 自动锐骑型,严选车,3.97,原价4.32万,2012-06,6.24万公里,国四,1.6,0次过户,2019-6,2019-6,已过期,1.6L 109马力 L4,4档自动变速箱(AT),https://www.guazi.com/xa/9da275010f74ed6dx.htm
日产 蓝鸟 2016款 1.6L CVT智酷版,严选车,8.20,原价8.58万,2017-07,4.89万公里,国五,1.6,0次过户,2019-7,2019-6,已过期,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/xa/3ddfe7d6e4b617b3x.htm
奔驰C级 2011款 C 200 CGI 时尚型,严选车,¥13.60,新车指导价42.10万(含税),2012-04,6.5万公里,国四,1.8,0次过户,2020-4,2020-4,已过期,1.8T 184马力 L4,7档手自一体变速箱(AT),https://www.guazi.com/ty/a2b13e12203ab5f1x.htm
别克 英朗 2010款 XT 1.6L 自动时尚版,严选车,3.93,原价3.97万,2012-01,11.13万公里,国四,1.6,0次过户,2020-1,2020-1,2020-1,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/e29895d0e9ed1135x.htm
大众POLO 2013款 1.4L 手动风尚版,严选车,3.31,原价3.38万,2013-09,7.43万公里,国四,1.4,0次过户,2019-9,2019-9,已过期,1.4L 86马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/3cac4309a71e609cx.htm
大众 桑塔纳 2016款 1.6L 手动风尚版,严选车,¥5.54,新车指导价9.80万(含税),2018-09,1.32万公里,国五,1.6,0次过户,2020-9,2019-8,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/e80d87c1c0b61ee3x.htm
吉利GX7 2014款 1.8L 手动精英型,严选车,¥3.71,新车指导价10.50万(含税),2014-08,5.14万公里,国四,1.8,0次过户,2020-8,2019-7,已过期,1.8L 139马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/5df3ad138685aa7cx.htm
铃木 天语 SX4 2012款 锐骑 1.8L 自动运动型,严选车,4.49,原价4.73万,2012-08,5.65万公里,国四,1.8,0次过户,2019-8,2019-8,已过期,1.8L 131马力 L4,4档自动变速箱(AT),https://www.guazi.com/xa/a4893439a909ab5ex.htm
大众 尚酷 2015款 1.4TSI 风尚版(进口),严选车,¥12.85,新车指导价24.20万(含税),2015-08,2.7万公里,国四,1.4,1次过户,2019-8,2019-7,已过期,1.4T 122马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/xa/e0440d803b83a1c9x.htm
众泰T600 2015款 1.5T 手动精英型,严选车,¥4.13,新车指导价8.70万(含税),2015-05,3.06万公里,国四,1.5,0次过户,2019-5,2019-5,已过期,1.5T 162马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/eb96ae935a919a18x.htm
别克 昂科威 2016款 20T 四驱豪华型,严选车,¥12.80,新车指导价28.20万(含税),2015-10,8.48万公里,国五,1.5,0次过户,2019-10,2019-10,已过期,1.5T 169马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/zz/5239012ed28436dax.htm
大众 迈腾 2015款 1.8TSI 领先型,严选车,¥12.11,新车指导价23.90万(含税),2015-01,8.8万公里,国五,1.8,0次过户,2021-1,2019-12,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/zz/91003e3a3ba907a0x.htm
起亚K3 2013款 1.6L 自动GLS,严选车,5.50,原价5.82万,2013-06,5.81万公里,国四,1.6,0次过户,2019-6,2019-6,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/luoyang/73040668b41206d9x.htm
大众 桑塔纳 2016款 1.6L 手动风尚版,严选车,5.17,原价5.29万,2016-10,2.78万公里,国五,1.6,0次过户,2020-10,2019-10,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/4e38cea9b36d4123x.htm
哈弗H6 2013款 升级版 1.5T 手动两驱精英型,严选车,4.60,原价4.73万,2014-08,4.74万公里,国四,1.5,0次过户,2020-8,2019-8,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/xa/fe84cf41aa67f326x.htm
吉利 帝豪GL 2017款 1.8L 自动精英型,严选车,¥5.95,新车指导价10.40万(含税),2017-02,4.12万公里,国五,1.8,0次过户,2021-2,2020-2,已过期,1.8L 133马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/zz/edcff1cd56f5a23ax.htm
大众 速腾 2017款 1.6L 自动舒适型,严选车,¥10.03,新车指导价16.40万(含税),2017-10,1.75万公里,国五,1.6,0次过户,2019-10,2019-11,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zz/006ef94face06d03x.htm
别克 威朗 2015款 三厢 15S 自动进取型,严选车,7.61,原价8.24万,2016-08,5.33万公里,国五,1.5,0次过户,2020-8,2019-7,已过期,1.5L 118马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/08a860d8542c2aa1x.htm
宝马5系 2017款 525Li 领先型,严选车,31.80,原价32.09万,2017-03,3.78万公里,国五,2.0,0次过户,2021-3,2020-2,已过期,2.0T 218马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/zz/d614c87d33aa7cb8x.htm
哈弗H7 2017款 红标H7 2.0T 自动尊享型,严选车,¥9.32,新车指导价18.30万(含税),2017-02,4.43万公里,国五,2.0,0次过户,2021-2,2020-1,已过期,2.0T 231马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/xa/34d5edd84e2a844bx.htm
奇瑞E3 2013款 1.5L 手动智尚型,严选车,¥2.57,新车指导价6.60万(含税),2014-03,6.31万公里,国四,1.5,0次过户,2020-3,2020-3,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/f31ce4ea8770f3cbx.htm
奥迪A4L 2015款 45 TFSI quattro个性运动型,严选车,17.09,原价18.13万,2015-03,8.96万公里,国五,2.0,0次过户,2021-3,2019-12,已过期,2.0T 224马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/luoyang/d6b3da81ac6074f6x.htm
起亚 索兰托 2013款 2.4L 7座汽油舒适版 国IV(进口),严选车,¥12.22,新车指导价27.40万(含税),2014-12,6.06万公里,国四,2.4,0次过户,2020-12,2019-12,已过期,2.4L 190马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/204c23928107b16dx.htm
奥迪A3 2016款 Sportback 35 TFSI 进取型,严选车,12.98,原价13.1万,2016-11,1.85万公里,国五,1.4,0次过户,2020-11,2019-11,已过期,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/zz/d52f0861c45f512cx.htm
雪铁龙 C4世嘉 2018款 1.6L 自动豪华型,严选车,¥7.14,新车指导价13.00万(含税),2018-08,1.84万公里,国五,1.6,0次过户,2020-8,2019-8,已过期,1.6L 117马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zz/cbe0b83d53c0fda1x.htm
大众 捷达 2010款 1.6L 伙伴,严选车,¥2.64,新车指导价8.20万(含税),2011-12,4.57万公里,国四,1.6,0次过户,2019-12,2019-11,已过期,1.6L 95马力 L4,5档手动变速箱(MT),https://www.guazi.com/ty/f737817bb2444b73x.htm
别克 威朗 2018款 三厢 15S 自动领先型,严选车,9.12,原价9.32万,2017-10,2.88万公里,国五,1.5,0次过户,2019-10,2019-10,已过期,1.5L 118马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/7debaae24b02777dx.htm
吉利 博越 2018款 1.8TD 自动两驱智慧型4G互联版,严选车,9.93,原价10.53万,2018-09,1.45万公里,国五,1.8,0次过户,2020-9,2019-9,已过期,1.8T 184马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/luoyang/7be26f08263fac4fx.htm
福特 蒙迪欧 2013款 2.0L GTDi240旗舰型,严选车,11.07,原价12.41万,2014-06,5.84万公里,国四,2.0,1次过户,2020-6,2019-5,已过期,2.0T 242马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/ty/8b0f01f2d568c074x.htm
比亚迪F3 2018款 1.5L 手动经典型,严选车,3.09,原价3.25万,2018-09,0.43万公里,国五,1.5,0次过户,2020-9,2019-9,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/3b4729aca480c9b6x.htm
东风风行 菱智 2014款 M3 1.6L 7座舒适型,严选车,¥2.95,新车指导价7.80万(含税),2014-11,6.69万公里,国四,1.6,0次过户,2020-11,2020-4,已过期,1.6L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/d909a2816ca01fd4x.htm
福特 翼虎 2013款 2.0L GTDi 四驱精英型,严选车,8.24,原价8.41万,2014-06,10.49万公里,国四,2.0,2次过户,2020-6,2020-5,已过期,2.0T 242马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zz/aa16628f15958c3cx.htm
起亚K2 2012款 三厢 1.4L AT GLS纪念版,严选车,¥4.30,新车指导价9.30万(含税),2014-03,6.13万公里,国四,1.4,2次过户,2020-3,2020-4,已过期,1.4L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/xa/90f761baabcfcd7bx.htm
长安CX20 2014款 1.4L 手动天窗导航版 国IV,严选车,¥2.56,新车指导价6.50万(含税),2014-03,6.22万公里,国四,1.4,0次过户,2020-3,2020-2,已过期,1.4L 101马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/c53e75c088b1b7e6x.htm
日产 轩逸 2016款 经典 1.6XE 手动领先版,严选车,¥6.08,新车指导价11.10万(含税),2017-07,2.33万公里,国五,1.6,0次过户,2019-7,2019-7,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/cbbb9e88559382d8x.htm
奥迪Q5 2013款 40 TFSI 进取型,严选车,¥20.29,新车指导价41.60万(含税),2013-07,6.03万公里,国四,2.0,0次过户,2019-7,2019-7,已过期,2.0T 211马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/zz/6e673f9f4b56b3dcx.htm
