车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
奔腾B70 2012款 1.8L 自动豪华型,严选车,4.20,原价4.29万,2014-01,8.37万公里,国四,1.8,1次过户,2020-1,2019-12,已过期,1.8L 139马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/5bd0c0b9db959abcx.htm
雪铁龙 世嘉 2013款 三厢 1.6L 手动品尚型,严选车,¥3.73,新车指导价11.70万(含税),2013-12,10.51万公里,国四,1.6,0次过户,2019-12,2019-12,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/cba01fe8dc5a70b4x.htm
长安 奔奔 2015款 1.4L IMT尊贵型 国V,严选车,2.71,原价2.78万,2016-06,4.71万公里,国四,1.4,0次过户,2020-6,2020-6,已过期,1.4L 101马力 L4,5档机械式自动变速箱(AMT),https://www.guazi.com/cq/85a8050d3bdc0136x.htm
长安CS35 2016款 1.5T 手动运动型,严选车,4.32,原价4.65万,2015-08,6.24万公里,国五,1.5,0次过户,2019-8,2019-7,2019-7,1.5T 156马力 L4,5档手动变速箱(MT),https://www.guazi.com/cq/86d0ced33d80df7cx.htm
大众 宝来 2015款 质惠版 1.6L 自动舒适型,降价急售,¥7.30,新车指导价13.60万(含税),2016-03,5.93万公里,国五,1.6,0次过户,2020-3,2020-3,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/3ca181085075ab59x.htm
雪铁龙C4L 2014款 1.8L 智驱版 手动劲智型,严选车,¥5.70,新车指导价16.30万(含税),2014-04,5.7万公里,国四,1.8,1次过户,2020-4,2020-3,已过期,1.8L 139马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/1d1693dfe40fbdcfx.htm
哈弗H2 2016款 红标 1.5T 手动两驱豪华型,严选车,¥5.48,新车指导价11.90万(含税),2016-09,6.35万公里,国四,1.5,0次过户,2020-9,2019-9,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/cd/a0c8503760ee3674x.htm
北汽绅宝 绅宝D50 2014款 1.5L 手动舒适版,严选车,¥3.09,新车指导价8.90万(含税),2015-08,7.08万公里,国五,1.5,0次过户,2019-8,2019-8,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/1a4e0645ad89f998x.htm
哈弗H6 2013款 升级版 1.5T 手动两驱精英型,严选车,¥5.23,新车指导价12.60万(含税),2014-09,7.01万公里,国四,1.5,1次过户,2020-9,2019-8,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/cd/b564cc880636f380x.htm
长安 奔奔 2015款 1.4L 手动尊贵型 国IV,严选车,2.60,原价2.62万,2015-11,4.11万公里,国五,1.4,0次过户,2019-11,2019-11,已过期,1.4L 101马力 L4,5档手动变速箱(MT),https://www.guazi.com/cq/6dc7bb0da459c779x.htm
现代 名图 2016款 1.8L 自动智能型GLS,严选车,9.04,原价9.62万,2017-01,5.47万公里,国五,1.8,0次过户,2021-1,2020-5,已过期,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/cd7f23bb27eca5e9x.htm
大众 桑塔纳 2015款 浩纳 1.6L 自动舒适型,严选车,¥6.63,新车指导价12.80万(含税),2016-06,2.82万公里,国五,1.6,0次过户,2020-6,2019-6,已过期,1.6L 110马力 L4,6档自动变速箱(AT),https://www.guazi.com/cd/9cfc0ca3619b1b40x.htm
凯迪拉克XTS 2015款 28T 精英型,严选车,¥17.98,新车指导价40.20万(含税),2015-07,5.83万公里,国五,2.0,1次过户,2019-7,2019-6,2019-6,2.0T 269马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/f16dae9618fdc2c3x.htm
铃木 奥拓 2013款 1.0L 自动豪华型,严选车,2.72,原价2.83万,2013-11,6.56万公里,国四,1.0,0次过户,2019-11,2019-11,已过期,1.0L 71马力 L3,4档自动变速箱(AT),https://www.guazi.com/cq/ee85767ec1f18200x.htm
荣威350 2010款 350S 1.5L 自动迅达版,严选车,¥2.76,新车指导价10.90万(含税),2010-09,6.04万公里,国四,1.5,1次过户,2019-9,2019-11,已过期,1.5L 109马力 L4,4档自动变速箱(AT),https://www.guazi.com/cq/8d34b44b11954436x.htm
奇瑞 瑞虎3 2015款 1.6L 手动智尚纪念版,严选车,3.88,原价4万,2016-03,5.12万公里,国四,1.6,0次过户,2020-3,2020-2,已过期,1.6L 126马力 L4,5档手动变速箱(MT),https://www.guazi.com/cq/844b99b8d2a88a0dx.htm
宝骏630 2012款 1.5L DVVT自动精英型,严选车,2.71,原价2.74万,2012-06,9.77万公里,国四,1.5,0次过户,2019-6,2019-6,已过期,1.5L 112马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/53ada7bce34121d2x.htm
别克 威朗 2015款 三厢 15S 手动领先型,严选车,¥7.69,新车指导价15.70万(含税),2016-04,2.98万公里,国五,1.5,1次过户,2020-4,2020-4,已过期,1.5L 118马力 L4,6档手动变速箱(MT),https://www.guazi.com/cd/419848cca5c8e7acx.htm
福特 嘉年华 2013款 三厢 1.5L 手动风尚型,严选车,¥3.30,新车指导价8.70万(含税),2013-12,5.11万公里,国四,1.5,0次过户,2019-12,2020-1,已过期,1.5L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/b7c32ed95b71012fx.htm
标致408 2015款 1.2T 自动豪华版,严选车,7.76,原价8万,2015-09,2.87万公里,国五,1.2,0次过户,2019-9,2019-8,2019-8,1.2T 136马力 L3,6档手自一体变速箱(AT),https://www.guazi.com/cq/679ab8f92142d367x.htm
哈弗H1 2016款 蓝标 1.5L AMT豪华型,严选车,4.44,原价4.63万,2016-01,1.98万公里,国四,1.5,1次过户,2020-1,2020-1,已过期,1.5L 106马力 L4,6档机械式自动变速箱(AMT),https://www.guazi.com/cq/a4a1d2dd9899849bx.htm
起亚 智跑 2012款 2.0L 手动两驱版GL,降价急售,¥6.46,新车指导价17.90万(含税),2013-03,7.43万公里,国四,2.0,0次过户,2020-3,2020-3,已过期,2.0L 165马力 L4,6档手动变速箱(MT),https://www.guazi.com/weifang/38add3cbf3407251x.htm
比亚迪 速锐 2014款 1.5L 手动豪华型,严选车,3.12,原价3.19万,2014-01,5.55万公里,国四,1.5,0次过户,2020-1,2019-12,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/cq/a645c1e118c9ae74x.htm
标致308S 2015款 1.6L 手动尚驰版,严选车,5.13,原价5.3万,2016-04,5.81万公里,国五,1.6,0次过户,2020-4,2020-3,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/cq/9396d354afec83f5x.htm
本田 凌派 2016款 1.8L CVT豪华版,严选车,8.52,原价8.69万,2016-09,4.26万公里,国五,1.8,1次过户,2020-9,2019-9,已过期,1.8L 136马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/cq/f2fe22d9c713f829x.htm
长城C50 2014款 升级版 1.5T 手动精英型,严选车,¥4.21,新车指导价10.10万(含税),2015-02,3.91万公里,国四,1.5,0次过户,2021-2,2020-1,已过期,1.5T 133马力 L4,5档手动变速箱(MT),https://www.guazi.com/mianyang/440a57174871172bx.htm
三菱 翼神 2011款 致尚版 1.8L 手动豪华型,严选车,4.06,原价4.21万,2012-06,9.07万公里,国四,1.8,0次过户,2019-6,2019-6,已过期,1.8L 136马力 L4,5档手动变速箱(MT),https://www.guazi.com/cq/aa214add7c6a9bbcx.htm
铃木 锋驭 2014款 1.6L 手动两驱精英型,严选车,5.67,原价5.77万,2014-04,4.97万公里,国四,1.6,1次过户,2020-4,2020-4,已过期,1.6L 122马力 L4,5档手动变速箱(MT),https://www.guazi.com/cq/4f46ef83bae699cex.htm
现代 朗动 2012款 1.6L 自动领先型,严选车,5.18,原价5.4万,2012-11,4.09万公里,国四,1.6,0次过户,2019-11,2019-11,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/81b501850ddf5e79x.htm
现代 索纳塔八 2014款 2.0L 自动尊贵版,严选车,9.07,原价9.24万,2014-12,3.34万公里,国四,2.0,0次过户,2020-12,2019-12,已过期,2.0L 162马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/e7e1bcf7e4e4ea02x.htm
别克 昂科拉 2015款 1.4T 手动两驱都市进取型,严选车,¥6.71,新车指导价15.20万(含税),2015-09,5.85万公里,国五,1.4,1次过户,2019-9,2019-8,已过期,1.4T 140马力 L4,6档手动变速箱(MT),https://www.guazi.com/cd/97c47b59ca61cf49x.htm
福特 翼虎 2013款 1.6L GTDi 四驱精英型,严选车,¥8.68,新车指导价26.00万(含税),2014-04,9.48万公里,国四,1.6,2次过户,2020-4,2020-4,已过期,1.6T 177马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/cf693d703b11e995x.htm
雪铁龙 世嘉 2012款 三厢 1.6L 手动品享型,严选车,¥2.71,新车指导价12.90万(含税),2012-10,12.91万公里,国四,1.6,1次过户,2019-10,2019-9,已过期,1.6L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/a721c47766bed1cbx.htm
日产 蓝鸟 2016款 1.6L CVT炫酷版,严选车,7.86,原价8.22万,2017-11,1.59万公里,国五,1.6,0次过户,2019-11,2019-11,已过期,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/yibin/2de9653efbbf33bex.htm
别克 英朗 2016款 15N 手动精英型,严选车,¥5.43,新车指导价12.70万(含税),2016-08,6.32万公里,国五,1.5,0次过户,2020-8,2019-7,已过期,1.5L 114马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/baf29bd5a5412fdax.htm
雪铁龙C2 2012款 1.4L 手动运动型,严选车,2.49,原价2.57万,2014-02,2.33万公里,国四,1.4,0次过户,2020-2,2020-1,已过期,1.4L 76马力 L4,5档手动变速箱(MT),https://www.guazi.com/mianyang/dc9acb3a30b4b565x.htm
江淮 瑞风S3 2016款 1.5L 手动豪华智能尊享版,严选车,3.67,原价3.97万,2016-03,6.07万公里,国五,1.5,0次过户,2020-3,2020-3,已过期,1.5L 113马力 L4,6档手动变速箱(MT),https://www.guazi.com/cq/febc665168122f0cx.htm
丰田 RAV4 2011款 2.4L 自动四驱豪华版,严选车,9.16,原价9.44万,2012-04,12.91万公里,国四,2.4,1次过户,2020-4,2020-4,已过期,2.4L 170马力 L4,4档自动变速箱(AT),https://www.guazi.com/cq/014a8fb0eb305516x.htm
现代 索纳塔八 2011款 2.0L 自动至尊版,严选车,5.94,原价6.14万,2011-11,10.04万公里,国四,2.0,2次过户,2019-11,2020-4,已过期,2.0L 165马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/396b9c8a28eb7bcfx.htm
大众 迈腾 2013款 1.8TSI 尊贵型,严选车,11.20,原价11.79万,2014-04,12.62万公里,国四,1.8,0次过户,2020-4,2020-4,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/cd/859cb0e44ddc74c6x.htm
哈弗H6 2013款 升级版 1.5T 手动两驱精英型,严选车,3.93,原价4.12万,2013-08,10.76万公里,国四,1.5,0次过户,2019-8,2019-9,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/cq/66fd3e14b4ea370bx.htm
现代 全新胜达 2013款 改款 2.0T 自动四驱顶级型,严选车,¥12.36,新车指导价33.80万(含税),2014-02,9.11万公里,国四,2.0,1次过户,2020-2,2020-1,已过期,2.0T 245马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/00ee9902c891be5cx.htm
江淮 瑞风S2 2015款 1.5L 手动豪华智能型,严选车,3.20,原价3.32万,2015-11,3.8万公里,国五,1.5,0次过户,2019-11,2019-11,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/nanchong/13838c952865783bx.htm
雪铁龙 爱丽舍 2016款 1.6L 自动舒适型,严选车,4.72,原价4.79万,2016-06,6.84万公里,国五,1.6,0次过户,2020-6,2020-5,已过期,1.6L 117马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/11cb08aaa84aa0d7x.htm
福特 蒙迪欧 2013款 2.0L GTDi200豪华型,严选车,¥9.16,新车指导价24.20万(含税),2013-09,10.1万公里,国四,2.0,0次过户,2019-9,2019-9,已过期,2.0T 203马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/de93f01b5f5c1617x.htm
雪佛兰 科鲁兹 2013款 掀背 1.6L 手动豪华型,严选车,4.52,原价4.59万,2014-10,3.48万公里,国四,1.6,0次过户,2020-10,2019-10,已过期,1.6L 121马力 L4,5档手动变速箱(MT),https://www.guazi.com/mianyang/17c78fb9e61144d6x.htm
起亚K5 2015款 2.0L 自动LUX,严选车,10.01,原价10.22万,2015-11,11.35万公里,国四,2.0,0次过户,2019-11,2019-11,已过期,2.0L 162马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/3bb99af0b56f092dx.htm
别克 英朗 2015款 15N 自动精英型,严选车,¥6.67,新车指导价13.80万(含税),2015-04,7.76万公里,国五,1.5,1次过户,2021-4,2020-4,2020-4,1.5L 114马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/85b90f9b909eab12x.htm
现代 瑞纳 2010款 三厢 1.4L 手动标准型GL,严选车,¥3.26,新车指导价8.00万(含税),2013-07,6.44万公里,国四,1.4,2次过户,2019-7,2019-7,2019-7,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/b18b7577d3fa689cx.htm
江淮 瑞风S3 2014款 1.5L 手动豪华智能型,严选车,3.05,原价3.2万,2014-10,7.18万公里,国四,1.5,0次过户,2020-10,2019-10,2019-10,1.5L 113马力 L4,6档手动变速箱(MT),https://www.guazi.com/cq/75d725c5510d4553x.htm
长安CX20 2014款 1.4L IMT天窗导航版 国IV,严选车,3.09,原价3.19万,2015-06,4.7万公里,国四,1.4,0次过户,2019-6,2019-6,已过期,1.4L 101马力 L4,5档机械式自动变速箱(AMT),https://www.guazi.com/cq/dbb7f3f584eeab7ex.htm
吉利 帝豪 2015款 三厢 1.5L 手动向上版,严选车,¥3.88,新车指导价8.70万(含税),2015-11,5.25万公里,国四,1.5,0次过户,2019-11,2019-11,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/29c0c3c5d3a324a2x.htm
标致408 2015款 1.2T 自动豪华版,严选车,¥8.07,新车指导价16.50万(含税),2016-08,3.88万公里,国五,1.2,0次过户,2020-8,2019-8,已过期,1.2T 136马力 L3,6档手自一体变速箱(AT),https://www.guazi.com/cd/7b5361620ce5e262x.htm
奔驰GLA级 2016款 GLA 200 时尚型,降价急售,¥19.50,新车指导价31.50万(含税),2016-10,1.51万公里,国五,1.6,1次过户,2020-10,2020-3,已过期,1.6T 156马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/tangshan/64147cd234ee8744x.htm
现代 全新胜达 2013款 2.4L 自动两驱智能型,严选车,9.50,原价9.59万,2013-10,8.84万公里,国四,2.4,1次过户,2019-10,2019-10,已过期,2.4L 189马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/80ee91c523afd626x.htm
奥迪A6L 2012款 TFSI 标准型,严选车,¥18.70,新车指导价44.50万(含税),2013-09,10.75万公里,国四,2.0,0次过户,2019-9,2019-9,已过期,2.0T 180马力 L4,8档无级变速箱(CVT),https://www.guazi.com/cd/d449493d3770f0d9x.htm
起亚 秀尔 2013款 1.6L MT GL,严选车,3.81,原价4.12万,2013-08,3.38万公里,国四,1.6,0次过户,2019-8,2019-8,已过期,1.6L 123马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/7be5dfe075fc8b1ax.htm
大众 凌渡 2015款 230TSI DSG风尚版,严选车,10.52,原价10.74万,2016-07,2.07万公里,国五,1.4,0次过户,2020-7,2019-6,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/cq/0c981c24c301edbdx.htm
哈弗H6 2015款 升级版 1.5T 手动两驱精英型,,¥5.70,新车指导价11.90万(含税),2015-04,4.41万公里,国四,1.5,1次过户,2019-4,2020-5,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/cd/41b70c24b477d8dcx.htm
奇瑞 瑞虎 2012款 精英版 改款 1.6L 手动豪华型DVVT,严选车,¥3.60,新车指导价10.60万(含税),2014-02,4.97万公里,国四,1.6,0次过户,2020-2,2020-2,已过期,1.6L 126马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/a34603ba760e8b3cx.htm
奇瑞E3 2013款 1.5L 手动智尚型,严选车,¥2.50,新车指导价6.60万(含税),2014-09,10.61万公里,国四,1.5,1次过户,2020-9,2019-9,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/aaceba8140564195x.htm
宝马5系 2013款 525Li 领先型,严选车,21.66,原价22.6万,2013-07,7.46万公里,国四,2.0,0次过户,2019-7,2019-6,已过期,2.0T 218马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/cq/b427b5b18dcf05bcx.htm
起亚 狮跑 2011款 2.0L 自动两驱版GL,严选车,¥5.04,新车指导价18.40万(含税),2011-10,7.94万公里,国四,2.0,1次过户,2019-10,2019-10,2019-10,2.0L 142马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/cd/7a1253d88b2c5e2cx.htm
江淮 瑞风S5 2013款 2.0T 手动尊享版,严选车,3.42,原价3.79万,2013-11,4.73万公里,国四,2.0,0次过户,2019-11,2019-10,已过期,2.0T 177马力 L4,6档手动变速箱(MT),https://www.guazi.com/cq/08a15507320ff46ex.htm
标致2008 2014款 1.6L 手动时尚版,严选车,¥5.38,新车指导价12.10万(含税),2017-09,5.52万公里,国五,1.6,0次过户,2019-9,2019-9,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/a36405873a683966x.htm
本田XR-V 2015款 1.8L EXi  CVT舒适版,严选车,¥9.62,新车指导价16.30万(含税),2015-06,7.95万公里,国五,1.8,1次过户,2021-6,2020-5,已过期,1.8L 136马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/cd/b12990eb7c8fbc19x.htm
起亚K4 2014款 1.8L 自动GLS,严选车,¥8.32,新车指导价16.20万(含税),2015-05,4.88万公里,国四,1.8,0次过户,2019-5,2019-5,已过期,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/840f6c13eb175957x.htm
雪佛兰 2018款 赛欧3 1.5L 手动理想天窗版,严选车,4.64,原价4.7万,2018-12,0.77万公里,国五,1.5,0次过户,2020-12,2019-12,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/cq/db95cc290383c0f8x.htm
大众 朗行 2015款 1.6L 自动风尚版,严选车,¥7.55,新车指导价13.60万(含税),2017-01,4.57万公里,国五,1.6,0次过户,2021-1,2019-12,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/b171661c0aeee9a9x.htm
标致3008 2015款 1.6THP 自动潮流版,严选车,9.68,原价9.83万,2016-01,4.87万公里,国五,1.6,0次过户,2020-1,2019-12,2019-12,1.6T 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/0bdf2ebf03ae9e2dx.htm
雪铁龙C4L 2014款 1.8L 智驱版 自动劲智型,严选车,¥5.61,新车指导价17.20万(含税),2013-11,5.53万公里,国四,1.8,2次过户,2019-11,2019-10,已过期,1.8L 139马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/61dfecfd5e6bae6cx.htm
标致408 2014款 1.6T 自动尊贵版,严选车,7.72,原价8.06万,2015-03,6.32万公里,国五,1.6,1次过户,2021-3,2020-2,已过期,1.6T 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/ea5ff525e9521a59x.htm
雪铁龙C4L 2013款 1.8L 手动劲享版,严选车,¥4.47,新车指导价14.30万(含税),2013-11,9.03万公里,国四,1.8,1次过户,2019-11,2019-10,2019-10,1.8L 139马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/171f74cb52d57782x.htm
本田 飞度 2014款 1.5L SE CVT时尚型,严选车,5.71,原价5.84万,2015-07,10.34万公里,国五,1.5,0次过户,2019-7,2019-6,已过期,1.5L 131马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/cq/ed73d42d52655f3ax.htm
大众 朗逸 2017款 1.6L 自动风尚版,降价急售,¥8.15,新车指导价12.90万(含税),2018-10,1.01万公里,国四,1.6,0次过户,2020-10,2019-10,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/67fe2834beddf9d1x.htm
别克 凯越 2015款 1.5L 手动尊享型,严选车,¥4.41,新车指导价10.40万(含税),2016-02,10.32万公里,国五,1.5,0次过户,2020-2,2020-2,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/ac884fd9ff61eab5x.htm
大众 速腾 2014款 改款 1.6L 手动领先型,严选车,7.22,原价7.67万,2015-02,5.25万公里,国四,1.6,0次过户,2021-2,2020-2,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/cq/8e767b95ba8b59b0x.htm
长安 逸动 2012款 1.6L 手动豪华型 国IV,严选车,2.76,原价2.9万,2012-07,9.38万公里,国四,1.6,1次过户,2019-7,2019-6,2019-6,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/mianyang/a60d9c53ba63cb83x.htm
现代ix35 2015款 2.0L 自动两驱舒适型 国V,降价急售,¥9.88,新车指导价17.80万(含税),2016-08,3.02万公里,国五,2.0,0次过户,2020-8,2019-7,已过期,2.0L 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cs/c21ad0095713ddd7x.htm
大众 凌渡 2015款 230TSI DSG风尚版,严选车,9.70,原价10.06万,2016-01,6.97万公里,国五,1.4,0次过户,2020-1,2019-11,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/cq/f44a331c579ede68x.htm
奔腾B70 2010款 2.0L 手动时尚型,降价急售,¥2.00,新车指导价14.30万(含税),2011-09,9.5万公里,国四,2.0,1次过户,2019-9,2019-12,2019-12,2.0L 146马力 L4,6档手动变速箱(MT),https://www.guazi.com/cd/513103183f74ec77x.htm
大众 帕萨特 2014款 1.8TSI DSG尊荣版,严选车,10.98,原价11.35万,2014-07,9.08万公里,国五,1.8,0次过户,2020-7,2019-7,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/cq/07cf5617dd2dcdd4x.htm
雪铁龙C3-XR 2018款 1.6L 自动先锋型,严选车,¥8.49,新车指导价13.90万(含税),2018-03,0.76万公里,国五,1.6,0次过户,2020-3,2020-3,已过期,1.6L 117马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/2401723fa53322dex.htm
